region,area,gym,sub_area,group,role,trainer_class,name,game,version_group,canonical,tier,tier_note,prize,prize_note,team_size,slot,species,ndex,level,gender,type1,type2,ability,moves,held_item,page,source
kanto,Pewter City,Pewter Gym,,,trainer,Picnicker,Amara,PE,lets-go-pikachu-lets-go-eevee,0,base,,140,,1,1,Geodude,74,7,female,,,,,,Pewter Gym,bulbapedia
kanto,Pewter City,Pewter Gym,,,trainer,Camper,Liam,PE,lets-go-pikachu-lets-go-eevee,0,base,,140,,1,1,Geodude,74,7,male,,,,,,Pewter Gym,bulbapedia
kanto,Cerulean City,Cerulean Gym,Yellow,,trainer,Swimmer,Luis,FRLG,firered-leafgreen,1,base,,64,,2,1,Horsea,116,16,male,,,,,,Cerulean Gym,bulbapedia
kanto,Cerulean City,Cerulean Gym,Yellow,,trainer,Swimmer,Luis,FRLG,firered-leafgreen,1,base,,64,,2,2,Shellder,90,16,male,,,,,,Cerulean Gym,bulbapedia
kanto,Cerulean City,Cerulean Gym,Yellow,,trainer,Picnicker,Diana,FRLG,firered-leafgreen,1,base,,380,,1,1,Goldeen,118,19,female,,,,,,Cerulean Gym,bulbapedia
kanto,Cerulean City,Cerulean Gym,,,trainer,Beauty,Lily,PE,lets-go-pikachu-lets-go-eevee,0,base,,320,,1,1,Goldeen,118,16,female,,,,,,Cerulean Gym,bulbapedia
kanto,Cerulean City,Cerulean Gym,,,trainer,Beauty,Violet,PE,lets-go-pikachu-lets-go-eevee,0,base,,320,,1,1,Shellder,90,16,female,,,,,,Cerulean Gym,bulbapedia
kanto,Cerulean City,Cerulean Gym,,,trainer,Beauty,Daisy,PE,lets-go-pikachu-lets-go-eevee,0,base,,320,,1,1,Seel,86,16,female,,,,,,Cerulean Gym,bulbapedia
kanto,Vermilion City,Vermilion Gym,,,trainer,Sailor,Dwayne,FRLG,firered-leafgreen,1,base,,672,,2,1,Pikachu,25,21,male,,,,,,Vermilion Gym,bulbapedia
kanto,Vermilion City,Vermilion Gym,,,trainer,Sailor,Dwayne,FRLG,firered-leafgreen,1,base,,672,,2,2,Pikachu,25,21,male,,,,,,Vermilion Gym,bulbapedia
kanto,Vermilion City,Vermilion Gym,,,trainer,Engineer,Baily,FRLG,firered-leafgreen,1,base,,1008,,2,1,Voltorb,100,21,,,,,,,Vermilion Gym,bulbapedia
kanto,Vermilion City,Vermilion Gym,,,trainer,Engineer,Baily,FRLG,firered-leafgreen,1,base,,1008,,2,2,Magnemite,81,21,,,,,,,Vermilion Gym,bulbapedia
kanto,Vermilion City,Vermilion Gym,,,trainer,Gentleman,Tucker,FRLG,firered-leafgreen,1,base,,1656,,1,1,Pikachu,25,23,male,,,,,,Vermilion Gym,bulbapedia
kanto,Vermilion City,Vermilion Gym,,,trainer,Sailor,Dwayne,PE,lets-go-pikachu-lets-go-eevee,0,base,,1320,,1,1,Magnemite,81,22,,,,,,,Vermilion Gym,bulbapedia
kanto,Vermilion City,Vermilion Gym,,,trainer,Rocker,Baily,PE,lets-go-pikachu-lets-go-eevee,0,base,,616,,2,1,Voltorb,100,22,,,,,,,Vermilion Gym,bulbapedia
kanto,Vermilion City,Vermilion Gym,,,trainer,Rocker,Baily,PE,lets-go-pikachu-lets-go-eevee,0,base,,616,,2,2,Voltorb,100,22,,,,,,,Vermilion Gym,bulbapedia
kanto,Vermilion City,Vermilion Gym,,,trainer,Gentleman,Tucker,PE,lets-go-pikachu-lets-go-eevee,0,base,,2640,,1,1,Pikachu,25,22,male,,,,,,Vermilion Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,,trainer,Lass,Kay,FRLG,firered-leafgreen,1,base,,368,,2,1,Bellsprout,69,23,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,,trainer,Lass,Kay,FRLG,firered-leafgreen,1,base,,368,,2,2,Weepinbell,70,23,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,,trainer,Beauty,Bridget,FRLG,firered-leafgreen,1,base,,1512,,4,1,Oddish,43,21,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,,trainer,Beauty,Bridget,FRLG,firered-leafgreen,1,base,,1512,,4,2,Oddish,43,21,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,,trainer,Beauty,Bridget,FRLG,firered-leafgreen,1,base,,1512,,4,3,Bellsprout,69,21,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,,trainer,Beauty,Bridget,FRLG,firered-leafgreen,1,base,,1512,,4,4,Bellsprout,69,21,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,Requires Cut,trainer,Cooltrainer,Mary,FRLG,firered-leafgreen,1,base,,792,,5,1,Bellsprout,69,22,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,Requires Cut,trainer,Cooltrainer,Mary,FRLG,firered-leafgreen,1,base,,792,,5,2,Oddish,43,22,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,Requires Cut,trainer,Cooltrainer,Mary,FRLG,firered-leafgreen,1,base,,792,,5,3,Weepinbell,70,22,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,Requires Cut,trainer,Cooltrainer,Mary,FRLG,firered-leafgreen,1,base,,792,,5,4,Gloom,44,22,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,Requires Cut,trainer,Cooltrainer,Mary,FRLG,firered-leafgreen,1,base,,792,,5,5,Ivysaur,2,22,male,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,Requires Cut,trainer,Lass,Lisa,FRLG,firered-leafgreen,1,base,,368,,2,1,Oddish,43,23,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,Requires Cut,trainer,Lass,Lisa,FRLG,firered-leafgreen,1,base,,368,,2,2,Gloom,44,23,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,,trainer,Picnicker,Tina,FRLG,firered-leafgreen,1,base,,480,,2,1,Bulbasaur,1,24,male,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,,trainer,Picnicker,Tina,FRLG,firered-leafgreen,1,base,,480,,2,2,Ivysaur,2,24,male,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,Requires Cut,trainer,Beauty,Lori,FRLG,firered-leafgreen,1,base,,1728,,1,1,Exeggcute,102,24,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,,trainer,Beauty,Tamia,FRLG,firered-leafgreen,1,base,,1728,,2,1,Bellsprout,69,24,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,Yellow,,trainer,Beauty,Tamia,FRLG,firered-leafgreen,1,base,,1728,,2,2,Bellsprout,69,24,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,,,trainer,Lass,Kay,PE,lets-go-pikachu-lets-go-eevee,0,base,,560,,1,1,Oddish,43,28,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,,Requires Chop Down,trainer,Beauty,Mai,PE,lets-go-pikachu-lets-go-eevee,0,base,,1740,,1,1,Exeggcute,102,29,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,,Requires Chop Down,trainer,Picnicker,Tina,PE,lets-go-pikachu-lets-go-eevee,0,base,,580,,1,1,Gloom,44,29,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,,Requires Chop Down,trainer,Beauty,Tamia,PE,lets-go-pikachu-lets-go-eevee,0,base,,1740,,2,1,Oddish,43,29,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,,Requires Chop Down,trainer,Beauty,Tamia,PE,lets-go-pikachu-lets-go-eevee,0,base,,1740,,2,2,Weepinbell,70,29,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,,Requires Chop Down,trainer,Beauty,Lori,PE,lets-go-pikachu-lets-go-eevee,0,base,,1740,,1,1,Gloom,44,29,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,,Requires Chop Down,trainer,Ace Trainer,Mary,PE,lets-go-pikachu-lets-go-eevee,0,base,,3200,,2,1,Weepinbell,70,31,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,,Requires Chop Down,trainer,Ace Trainer,Mary,PE,lets-go-pikachu-lets-go-eevee,0,base,,3200,,2,2,Tangela,114,32,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,,Requires Chop Down,trainer,Lass,Lina,PE,lets-go-pikachu-lets-go-eevee,0,base,,560,,3,1,Bellsprout,69,28,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,,Requires Chop Down,trainer,Lass,Lina,PE,lets-go-pikachu-lets-go-eevee,0,base,,560,,3,2,Bellsprout,69,28,female,,,,,,Celadon Gym,bulbapedia
kanto,Celadon City,Celadon Gym,,Requires Chop Down,trainer,Lass,Lina,PE,lets-go-pikachu-lets-go-eevee,0,base,,560,,3,3,Bellsprout,69,28,female,,,,,,Celadon Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,Yellow,,trainer,Juggler,Nate,FRLG,firered-leafgreen,1,base,,1360,,2,1,Drowzee,96,34,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,Yellow,,trainer,Juggler,Nate,FRLG,firered-leafgreen,1,base,,1360,,2,2,Kadabra,64,34,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,Yellow,,trainer,Juggler,Kayden,FRLG,firered-leafgreen,1,base,,1520,,1,1,Hypno,97,38,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,Yellow,,trainer,Juggler,Kirk,FRLG,firered-leafgreen,1,base,,1240,,4,1,Drowzee,96,31,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,Yellow,,trainer,Juggler,Kirk,FRLG,firered-leafgreen,1,base,,1240,,4,2,Drowzee,96,31,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,Yellow,,trainer,Juggler,Kirk,FRLG,firered-leafgreen,1,base,,1240,,4,3,Kadabra,64,31,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,Yellow,,trainer,Juggler,Kirk,FRLG,firered-leafgreen,1,base,,1240,,4,4,Drowzee,96,31,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,Yellow,,trainer,Tamer,Edgar,FRLG,firered-leafgreen,1,base,,1320,,3,1,Arbok,24,33,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,Yellow,,trainer,Tamer,Edgar,FRLG,firered-leafgreen,1,base,,1320,,3,2,Arbok,24,33,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,Yellow,,trainer,Tamer,Edgar,FRLG,firered-leafgreen,1,base,,1320,,3,3,Sandslash,28,33,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,Yellow,,trainer,Tamer,Phil,FRLG,firered-leafgreen,1,base,,1360,,2,1,Sandslash,28,34,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,Yellow,,trainer,Tamer,Phil,FRLG,firered-leafgreen,1,base,,1360,,2,2,Arbok,24,34,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,Yellow,,trainer,Juggler,Shawn,FRLG,firered-leafgreen,1,base,,1360,,2,1,Drowzee,96,34,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,Yellow,,trainer,Juggler,Shawn,FRLG,firered-leafgreen,1,base,,1360,,2,2,Hypno,97,34,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,,,trainer,Tamer,Phil,PE,lets-go-pikachu-lets-go-eevee,0,base,,2460,,2,1,Nidorina,30,41,female,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,,,trainer,Tamer,Phil,PE,lets-go-pikachu-lets-go-eevee,0,base,,2460,,2,2,Nidorino,33,41,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,,,trainer,Ace Trainer,Kayden,PE,lets-go-pikachu-lets-go-eevee,0,base,,4200,,2,1,Muk,89,41,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,,,trainer,Ace Trainer,Kayden,PE,lets-go-pikachu-lets-go-eevee,0,base,,4200,,2,2,Beedrill,15,42,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,,,trainer,Juggler,Kirk,PE,lets-go-pikachu-lets-go-eevee,0,base,,1600,,1,1,Haunter,93,40,female,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,,,trainer,Juggler,Harry,PE,lets-go-pikachu-lets-go-eevee,0,base,,1600,,3,1,Haunter,93,40,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,,,trainer,Juggler,Harry,PE,lets-go-pikachu-lets-go-eevee,0,base,,1600,,3,2,Haunter,93,40,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,,,trainer,Juggler,Harry,PE,lets-go-pikachu-lets-go-eevee,0,base,,1600,,3,3,Haunter,93,40,female,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,,,trainer,Ace Trainer,Annie,PE,lets-go-pikachu-lets-go-eevee,0,base,,4200,,2,1,Ivysaur,2,41,female,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,,,trainer,Ace Trainer,Annie,PE,lets-go-pikachu-lets-go-eevee,0,base,,4200,,2,2,Weezing,110,42,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,,,trainer,Tamer,Edgar,PE,lets-go-pikachu-lets-go-eevee,0,base,,2460,,3,1,Arbok,24,41,female,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,,,trainer,Tamer,Edgar,PE,lets-go-pikachu-lets-go-eevee,0,base,,2460,,3,2,Arbok,24,41,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Fuchsia City,Fuchsia Gym,,,trainer,Tamer,Edgar,PE,lets-go-pikachu-lets-go-eevee,0,base,,2460,,3,3,Arbok,24,41,male,,,,,,Fuchsia Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,Southeast room,trainer,Psychic,Cameron,FRLG,firered-leafgreen,1,base,,660,,3,1,Slowpoke,79,33,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,Southeast room,trainer,Psychic,Cameron,FRLG,firered-leafgreen,1,base,,660,,3,2,Slowpoke,79,33,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,Southeast room,trainer,Psychic,Cameron,FRLG,firered-leafgreen,1,base,,660,,3,3,Slowbro,80,33,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,East room,trainer,Psychic,Tyron,FRLG,firered-leafgreen,1,base,,680,,2,1,Mr. Mime,122,34,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,East room,trainer,Psychic,Tyron,FRLG,firered-leafgreen,1,base,,680,,2,2,Kadabra,64,34,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,West room,trainer,Channeler,Stacy,FRLG,firered-leafgreen,1,base,,1216,,1,1,Haunter,93,38,female,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,Northwest room,trainer,Psychic,Preston,FRLG,firered-leafgreen,1,base,,760,,1,1,Slowbro,80,38,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,North room,trainer,Channeler,Amanda,FRLG,firered-leafgreen,1,base,,1088,,2,1,Gastly,92,34,female,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,North room,trainer,Channeler,Amanda,FRLG,firered-leafgreen,1,base,,1088,,2,2,Haunter,93,34,female,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,Southwest room,trainer,Channeler,Tasha,FRLG,firered-leafgreen,1,base,,1056,,3,1,Gastly,92,33,female,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,Southwest room,trainer,Channeler,Tasha,FRLG,firered-leafgreen,1,base,,1056,,3,2,Gastly,92,33,female,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,Southwest room,trainer,Channeler,Tasha,FRLG,firered-leafgreen,1,base,,1056,,3,3,Haunter,93,33,female,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,Northeast room,trainer,Psychic,Johan,FRLG,firered-leafgreen,1,base,,620,,4,1,Kadabra,64,31,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,Northeast room,trainer,Psychic,Johan,FRLG,firered-leafgreen,1,base,,620,,4,2,Mr. Mime,122,31,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,Northeast room,trainer,Psychic,Johan,FRLG,firered-leafgreen,1,base,,620,,4,3,Slowpoke,79,31,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,Yellow,Northeast room,trainer,Psychic,Johan,FRLG,firered-leafgreen,1,base,,620,,4,4,Kadabra,64,31,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,,,trainer,Psychic,Johan,PE,lets-go-pikachu-lets-go-eevee,0,base,,1968,,2,1,Slowbro,80,41,female,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,,,trainer,Psychic,Johan,PE,lets-go-pikachu-lets-go-eevee,0,base,,1968,,2,2,Kadabra,64,41,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,,,trainer,Channeler,Stacy,PE,lets-go-pikachu-lets-go-eevee,0,base,,1600,,2,1,Haunter,93,40,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,,,trainer,Channeler,Stacy,PE,lets-go-pikachu-lets-go-eevee,0,base,,1600,,2,2,Haunter,93,40,female,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,,,trainer,Ace Trainer,Amanda,PE,lets-go-pikachu-lets-go-eevee,0,base,,4200,,1,1,Jynx,124,42,female,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,,,trainer,Channeler,Imari,PE,lets-go-pikachu-lets-go-eevee,0,base,,1600,,3,1,Haunter,93,40,female,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,,,trainer,Channeler,Imari,PE,lets-go-pikachu-lets-go-eevee,0,base,,1600,,3,2,Haunter,93,40,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,,,trainer,Channeler,Imari,PE,lets-go-pikachu-lets-go-eevee,0,base,,1600,,3,3,Haunter,93,40,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,,,trainer,Ace Trainer,Cameron,PE,lets-go-pikachu-lets-go-eevee,0,base,,4200,,2,1,Kadabra,64,41,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,,,trainer,Ace Trainer,Cameron,PE,lets-go-pikachu-lets-go-eevee,0,base,,4200,,2,2,Kadabra,64,42,male,,,,,,Saffron Gym,bulbapedia
kanto,Saffron City,Saffron Gym,,,trainer,Psychic,Preston,PE,lets-go-pikachu-lets-go-eevee,0,base,,1968,,1,1,Hypno,97,41,male,,,,,,Saffron Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Burglar,Quinn,FRLG,firered-leafgreen,1,base,,3168,,3,1,Growlithe,58,36,male,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Burglar,Quinn,FRLG,firered-leafgreen,1,base,,3168,,3,2,Vulpix,37,36,female,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Burglar,Quinn,FRLG,firered-leafgreen,1,base,,3168,,3,3,Ninetales,38,36,female,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Super Nerd,Erik,FRLG,firered-leafgreen,1,base,,864,,3,1,Vulpix,37,36,female,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Super Nerd,Erik,FRLG,firered-leafgreen,1,base,,864,,3,2,Vulpix,37,36,female,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Super Nerd,Erik,FRLG,firered-leafgreen,1,base,,864,,3,3,Ninetales,38,36,female,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Super Nerd,Avery,FRLG,firered-leafgreen,1,base,,816,,4,1,Ponyta,77,34,male,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Super Nerd,Avery,FRLG,firered-leafgreen,1,base,,816,,4,2,Charmander,4,34,male,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Super Nerd,Avery,FRLG,firered-leafgreen,1,base,,816,,4,3,Vulpix,37,34,female,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Super Nerd,Avery,FRLG,firered-leafgreen,1,base,,816,,4,4,Growlithe,58,34,male,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Burglar,Ramon,FRLG,firered-leafgreen,1,base,,3608,,1,1,Ponyta,77,41,male,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Super Nerd,Derek,FRLG,firered-leafgreen,1,base,,984,,1,1,Rapidash,78,41,male,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Burglar,Dusty,FRLG,firered-leafgreen,1,base,,3256,,2,1,Vulpix,37,37,female,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Burglar,Dusty,FRLG,firered-leafgreen,1,base,,3256,,2,2,Growlithe,58,37,male,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Super Nerd,Zac,FRLG,firered-leafgreen,1,base,,888,,2,1,Growlithe,58,37,male,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,Yellow,,trainer,Super Nerd,Zac,FRLG,firered-leafgreen,1,base,,888,,2,2,Vulpix,37,37,female,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,,First question,trainer,Super Nerd,Erik,PE,lets-go-pikachu-lets-go-eevee,0,base,,1800,,1,1,Charmeleon,5,45,male,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,,Second question,trainer,Burglar,Quinn,PE,lets-go-pikachu-lets-go-eevee,0,base,,3520,,1,1,Ninetales,38,44,male,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,,Third question,trainer,Super Nerd,Derek,PE,lets-go-pikachu-lets-go-eevee,0,base,,1800,,1,1,Magmar,126,45,male,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,,Fourth question,trainer,Burglar,Dusty,PE,lets-go-pikachu-lets-go-eevee,0,base,,3520,,2,1,Growlithe,58,44,female,,,,,,Cinnabar Gym,bulbapedia
kanto,Cinnabar Island,Cinnabar Gym,,Fourth question,trainer,Burglar,Dusty,PE,lets-go-pikachu-lets-go-eevee,0,base,,3520,,2,2,Rapidash,78,44,male,,,,,,Cinnabar Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Tamer,Cole,FRLG,firered-leafgreen,1,base,,1560,,2,1,Arbok,24,39,male,,,,,,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Tamer,Cole,FRLG,firered-leafgreen,1,base,,1560,,2,2,Tauros,128,39,male,,,,,,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Black Belt,Kiyo,FRLG,firered-leafgreen,1,base,,1032,,1,1,Machoke,67,43,male,,,,,Black Belt,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Cooltrainer,Samuel,FRLG,firered-leafgreen,1,base,,1404,,5,1,Sandslash,28,37,male,,,,,,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Cooltrainer,Samuel,FRLG,firered-leafgreen,1,base,,1404,,5,2,Sandslash,28,37,male,,,,,,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Cooltrainer,Samuel,FRLG,firered-leafgreen,1,base,,1404,,5,3,Rhyhorn,111,38,male,,,,,,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Cooltrainer,Samuel,FRLG,firered-leafgreen,1,base,,1404,,5,4,Nidorino,33,39,male,,,,,,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Cooltrainer,Samuel,FRLG,firered-leafgreen,1,base,,1404,,5,5,Nidoking,34,39,male,,,,,,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Cooltrainer,Yuji,FRLG,firered-leafgreen,1,base,,1368,,5,1,Sandslash,28,38,male,,,,,,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Cooltrainer,Yuji,FRLG,firered-leafgreen,1,base,,1368,,5,2,Graveler,75,38,male,,,,,,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Cooltrainer,Yuji,FRLG,firered-leafgreen,1,base,,1368,,5,3,Onix,95,38,male,,,,,,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Cooltrainer,Yuji,FRLG,firered-leafgreen,1,base,,1368,,5,4,Graveler,75,38,male,,,,,,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Cooltrainer,Yuji,FRLG,firered-leafgreen,1,base,,1368,,5,5,Marowak,105,38,male,,,,,,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Black Belt,Atsushi,FRLG,firered-leafgreen,1,base,,960,,2,1,Machop,66,40,male,,,,,Black Belt,Viridian Gym,bulbapedia
kanto,Viridian City,Viridian Gym,Yellow,,trainer,Black Belt,Atsushi,FRLG,firered-leafgreen,1,base,,960,,2,2,Machoke,67,40,male,,,,,Black Belt,Viridian Gym,bulbapedia
