pokemon,form,version_group,versions,location_area,method,levels,on_terrain_land,probability_overall,group_rate,group_pokemon,hidden_ability_possible,tera_raid_star_level,lvl_after_way_home,on_terrain_watersurface,on_terrain_underwater,on_terrain_overland,on_terrain_sky,note,probability_morning,probability_day,probability_evening,probability_night,trade_for
varoom,varoom,scarlet-violet,scarlet;violet,east-province-area-three-town,symbol-encounter,27 - 28,,10,,,,,,,,true,,,,,,,
varoom,varoom,scarlet-violet,scarlet;violet,east-province-area-three-mine,symbol-encounter,27 - 29,,15,,,,,,,,true,,,,,,,
varoom,varoom,scarlet-violet,scarlet;violet,west-province-area-two-town,symbol-encounter,27 - 29,,10,,,,,,,,true,,,,,,,
varoom,varoom,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
veluza,veluza,scarlet-violet,scarlet;violet,casseroya-lake-lake,symbol-encounter,49 - 55,,30,,,,,,,true,,,,,,,,
veluza,veluza,scarlet-violet,scarlet;violet,casseroya-lake-ocean,symbol-encounter,49 - 56,,20,,,,,,,true,,,,,,,,
veluza,veluza,scarlet-violet,scarlet;violet,casseroya-lake,fixed-encounter,,,,,,,,,,,,,,,,,,
veluza,veluza,scarlet-violet,scarlet;violet,casseroya-lake,fixed-encounter,,,,,,,,,,,,,,,,,,
veluza,veluza,scarlet-violet,scarlet;violet,glaseado-mountain,fixed-tera-encounter,49,,,,,,,,,,,,,,,,,
veluza,veluza,scarlet-violet,scarlet;violet,west-paldean-sea-ocean,symbol-encounter,25 - 42,,20,,,,,,,true,,,,,,,,
veluza,veluza,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
venomoth,venomoth,scarlet-violet,scarlet;violet,area-zero-upper-field-prairie,symbol-encounter,52 - 56,,30,,,,,,,,true,,,,,,,
venomoth,venomoth,scarlet-violet,scarlet;violet,area-zero-lower-field-prairie,symbol-encounter,55 - 59,,30,,,,,,,,true,,,,,,,
venomoth,venomoth,scarlet-violet,scarlet;violet,casseroya-lake,fixed-encounter,,,,,,,,,,,,,,,,,,
venomoth,venomoth,scarlet-violet,scarlet;violet,north-province-area-one-bamboo-forest,symbol-encounter,49 - 50,,,,,,,,,,true,,,0,0,0,20,
venomoth,venomoth,scarlet-violet,scarlet;violet,savanna-biome-savanna-entrance-pairie,symbol-encounter,55 - 67,,90,,,,,,,,true,true,,,,,,
venomoth,venomoth,scarlet-violet,scarlet;violet,savanna-biome-savanna-entrance-bamboo-forest,symbol-encounter,55 - 67,,60,,,,,,,,true,true,,,,,,
venomoth,venomoth,scarlet-violet,scarlet;violet,savanna-biome-savanna-entrance-volcano,symbol-encounter,55 - 67,,40,,,,,,,,true,true,,,,,,
venomoth,venomoth,scarlet-violet,scarlet;violet,tagtree-thicket-forest,symbol-encounter,31 - 32,,,,,,,,,,true,,,0,0,0,20,
venomoth,venomoth,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
venonat,venonat,scarlet-violet,scarlet;violet,east-province-area-one-forest,symbol-encounter,17 - 23,true,40,,,,,,,,,,,,,,,
venonat,venonat,scarlet-violet,scarlet;violet,east-province-area-two-forest,symbol-encounter,19 - 23,true,40,,,,,,,,,,,,,,,
venonat,venonat,scarlet-violet,scarlet;violet,savanna-biome-savanna-entrance-pairie,symbol-encounter,55 - 67,true,150,,,,,,,,,,,,,,,
venonat,venonat,scarlet-violet,scarlet;violet,tagtree-thicket-forest,symbol-encounter,25,true,40,,,,,,,,,,,,,,,
venonat,venonat,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
vespiquen,vespiquen,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-flower,symbol-encounter,38 - 41,,20,100%,combee,,,,,,true,,,,,,,
vespiquen,vespiquen,scarlet-violet,scarlet;violet,north-province-area-one-flower,symbol-encounter,46 - 50,,20,100%,combee,,,,,,true,,,,,,,
vespiquen,vespiquen,scarlet-violet,scarlet;violet,north-province-area-three-flower,symbol-encounter,43 - 50,,20,100%,combee,,,,,,true,,,,,,,
vespiquen,vespiquen,scarlet-violet,scarlet;violet,north-province-area-two-flower,symbol-encounter,49 - 50,,20,100%,combee,,,,,,true,,,,,,,
vespiquen,vespiquen,scarlet-violet,scarlet;violet,south-province-area-six-flower,symbol-encounter,38 - 43,,20,100%,combee,,,,,,true,,,,,,,
vespiquen,vespiquen,scarlet-violet,scarlet;violet,tagtree-thicket-flower,symbol-encounter,30 - 31,,20,100%,combee,,,,,,true,,,,,,,
vespiquen,vespiquen,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
vibrava,vibrava,scarlet-violet,scarlet;violet,savanna-biome-prairie,symbol-encounter,55 - 67,true,140,20%,vibrava,,,,,,true,,,,,,,
vibrava,vibrava,scarlet-violet,scarlet;violet,savanna-biome-savanna-entrance-pairie,symbol-encounter,55 - 67,true,140,20%,vibrava,,,,,,true,,,,,,,
vibrava,vibrava,scarlet-violet,scarlet;violet,savanna-biome-northeast-savanna-prairie,symbol-encounter,55 - 67,true,140,20%,vibrava,,,,,,true,,,,,,,
vibrava,vibrava,scarlet-violet,scarlet;violet,savanna-biome-midwest-savanna-prairie,symbol-encounter,55 - 67,true,140,20%,vibrava,,,,,,true,,,,,,,
vibrava,vibrava,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
victreebel,victreebel,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
vigoroth,vigoroth,scarlet-violet,scarlet;violet,coastal-biome-southeast-beach-prairie,symbol-encounter,58 - 68,true,150,20%,vigoroth,,,,,,,,,,,,,
vigoroth,vigoroth,scarlet-violet,scarlet;violet,coastal-biome-rest-area-cave,symbol-encounter,59 - 69,true,150,20%,vigoroth,,,,,,,,,,,,,
vigoroth,vigoroth,scarlet-violet,scarlet;violet,dalizapa-passage-northern-passage-mountain,symbol-encounter,34 - 37,true,20,,,,,,,,,,,,,,,
vigoroth,vigoroth,scarlet-violet,scarlet;violet,dalizapa-passage-western-passage-prairie,symbol-encounter,31 - 35,true,20,,,,,,,,,,,,,,,
vigoroth,vigoroth,scarlet-violet,scarlet;violet,glaseado-mountain-southern-mountain-mountain,symbol-encounter,34 - 42,true,20,,,,,,,,,,,,,,,
vigoroth,vigoroth,scarlet-violet,scarlet;violet,south-province-area-five-prairie,symbol-encounter,22 - 23,true,20,,,,,,,,,,,,,,,
vigoroth,vigoroth,scarlet-violet,scarlet;violet,south-province-area-five-mountain,symbol-encounter,22 - 23,true,20,,,,,,,,,,,,,,,
vigoroth,vigoroth,scarlet-violet,scarlet;violet,west-province-area-three-prairie,symbol-encounter,28 - 35,true,20,,,,,,,,,,,,,,,
vigoroth,vigoroth,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
vikavolt,vikavolt,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
vileplume,vileplume,scarlet-violet,scarlet;violet,coastal-biome-coastal-plaza-island-prairie,symbol-encounter,58 - 68,true,50,30%,gloom,,,,,,,,,,,,,
vileplume,vileplume,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
virizion,virizion,scarlet-violet,scarlet;violet,tagtree-thicket,special-encounter,70,,one,,,,,,,,,,Spawns after receiving a {Virizion Treat;ITEM;virizion-treat} from Snacksworth. Never Shiny,,,,,
vivillon,vivillon-fancy,scarlet-violet,scarlet;violet,east-paldean-sea-flower,symbol-encounter,25 - 28,,30,,,,,,,,true,,,,,,,
vivillon,vivillon-fancy,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-flower,symbol-encounter,38 - 41,,30,,,,,,,,true,,,,,,,
vivillon,vivillon-fancy,scarlet-violet,scarlet;violet,north-province-area-one-flower,symbol-encounter,46 - 50,,30,,,,,,,,true,,,,,,,
vivillon,vivillon-fancy,scarlet-violet,scarlet;violet,north-province-area-three-flower,symbol-encounter,43 - 50,,30,,,,,,,,true,,,,,,,
vivillon,vivillon-fancy,scarlet-violet,scarlet;violet,north-province-area-two-flower,symbol-encounter,49 - 50,,30,,,,,,,,true,,,,,,,
vivillon,vivillon-fancy,scarlet-violet,scarlet;violet,south-province-area-six-flower,symbol-encounter,38 - 43,,30,,,,,,,,true,,,,,,,
vivillon,vivillon-fancy,scarlet-violet,scarlet;violet,tagtree-thicket-flower,symbol-encounter,28 - 31,,30,,,,,,,,true,,,,,,,
volbeat,volbeat,scarlet-violet,scarlet,apple-hills-prairie,symbol-encounter,11 - 15,true,,,,,,55 - 60,,,true,true,,0,0,50,50,
volbeat,volbeat,scarlet-violet,violet,apple-hills-prairie,symbol-encounter,11 - 15,true,,,,,,55 - 60,,,true,true,,0,0,300,300,
volbeat,volbeat,scarlet-violet,scarlet,kitakami-road-prairie,symbol-encounter,7 - 15,true,,,,,,52 - 60,,,true,true,,0,0,50,50,
volbeat,volbeat,scarlet-violet,violet,kitakami-road-prairie,symbol-encounter,7 - 15,true,,,,,,52 - 60,,,true,true,,0,0,300,300,
volbeat,volbeat,scarlet-violet,scarlet,kitakami-road-swamp,symbol-encounter,7 - 15,true,,,,,,52 - 60,,,true,true,,0,0,60,60,
volbeat,volbeat,scarlet-violet,violet,kitakami-road-swamp,symbol-encounter,7 - 15,true,,,,,,52 - 60,,,true,true,,0,0,400,400,
volbeat,volbeat,scarlet-violet,scarlet,kitakami-road-riverside,symbol-encounter,7 - 15,true,,,,,,52 - 60,,,true,true,,0,0,60,60,
volbeat,volbeat,scarlet-violet,violet,kitakami-road-riverside,symbol-encounter,7 - 15,true,,,,,,52 - 60,,,true,true,,0,0,400,400,
volbeat,volbeat,scarlet-violet,scarlet,mossfell-confluence-prairie,symbol-encounter,19 - 25,true,,,,,,,,,true,true,,0,0,50,50,
volbeat,volbeat,scarlet-violet,violet,mossfell-confluence-prairie,symbol-encounter,19 - 25,true,,,,,,,,,true,true,,0,0,300,300,
volbeat,volbeat,scarlet-violet,scarlet,mossfell-confluence-lake,symbol-encounter,19 - 25,true,,,,,,,,,true,true,,0,0,60,60,
volbeat,volbeat,scarlet-violet,violet,mossfell-confluence-lake,symbol-encounter,19 - 25,true,,,,,,,,,true,true,,0,0,400,400,
volbeat,volbeat,scarlet-violet,scarlet,mossfell-confluence-riverside,symbol-encounter,19 - 25,true,,,,,,,,,true,true,,0,0,60,60,
volbeat,volbeat,scarlet-violet,violet,mossfell-confluence-riverside,symbol-encounter,19 - 25,true,,,,,,,,,true,true,,0,0,400,400,
volbeat,volbeat,scarlet-violet,scarlet,random-around-kitakami,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
volbeat,volbeat,scarlet-violet,scarlet,random-around-kitakami,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
volcarona,volcarona,scarlet-violet,scarlet;violet,area-zero-lower-field-prairie,symbol-encounter,59,,100,,,,,,,,true,,,,,,,
volcarona,volcarona,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
volcarona,volcarona,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
voltorb,voltorb,scarlet-violet,scarlet;violet,east-province-area-three-town,symbol-encounter,26 - 28,true,30,,,,,,,,,,,,,,,
voltorb,voltorb,scarlet-violet,scarlet;violet,east-province-area-three-mine,symbol-encounter,26 - 29,true,30,,,,,,,,,,,,,,,
voltorb,voltorb,scarlet-violet,scarlet;violet,west-province-area-three-town,symbol-encounter,28 - 29,true,30,,,,,,,,,,,,,,,
voltorb,voltorb,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
vullaby,vullaby,scarlet-violet,scarlet;violet,fellhorn-gorge-prairie,symbol-encounter,27 - 34,true,,,,,,,,,,,,150,150,0,0,
vullaby,vullaby,scarlet-violet,scarlet;violet,fellhorn-gorge-rocky-area,symbol-encounter,27 - 34,true,,,,,,,,,,,,200,200,0,0,
vullaby,vullaby,scarlet-violet,scarlet;violet,paradise-barrens-prairie,symbol-encounter,19 - 22,true,,,,,,,,,,,,150,150,0,0,
vullaby,vullaby,scarlet-violet,scarlet;violet,paradise-barrens-desert,symbol-encounter,19 - 22,true,,,,,,,,,,,,200,200,0,0,
vullaby,vullaby,scarlet-violet,scarlet;violet,paradise-barrens-rocky-area,symbol-encounter,19 - 22,true,,,,,,,,,,,,150,150,0,0,
vullaby,vullaby,scarlet-violet,scarlet;violet,savanna-biome-midwest-savanna-prairie,symbol-encounter,55 - 67,true,300,20%,vullaby,,,,,,,,,,,,,
vullaby,vullaby,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
vulpix-alola,vulpix-alola,scarlet-violet,scarlet,random-around-terrarium,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
vulpix,vulpix,scarlet-violet,scarlet;violet,infernal-pass-rocky-area,symbol-encounter,21 - 27,true,150,,,,,63 - 69,,,,,,,,,,
vulpix,vulpix,scarlet-violet,scarlet,polar-biome-mountain-snowfield,symbol-encounter,62 - 71,true,500,30%,vulpix,,,,,,,,,,,,,
vulpix,vulpix,scarlet-violet,scarlet,polar-biome-north-mountain-cave,symbol-encounter,63 - 72,true,300,30%,vulpix,,,,,,,,,,,,,
vulpix,vulpix,scarlet-violet,scarlet,polar-biome-east-mountain-cave,symbol-encounter,63 - 72,true,300,30%,vulpix,,,,,,,,,,,,,
vulpix,vulpix,scarlet-violet,scarlet;violet,revelers-road-prairie,symbol-encounter,13 - 17,true,150,,,,,57 - 61,,,,,,,,,,
vulpix,vulpix,scarlet-violet,scarlet;violet,revelers-road-rocky-area,symbol-encounter,13 - 17,true,150,,,,,57 - 61,,,,,,,,,,
vulpix,vulpix,scarlet-violet,scarlet;violet,revelers-road-bamboo-forest,symbol-encounter,13 - 17,true,250,,,,,57 - 61,,,,,,,,,,
vulpix,vulpix,scarlet-violet,scarlet;violet,revelers-road-crater-rocky-area,symbol-encounter,13 - 18,true,150,,,,,57 - 62,,,,,,,,,,
vulpix,vulpix,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,east-paldean-sea-ocean,symbol-encounter,14 - 29,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,east-paldean-sea-beach,symbol-encounter,18 - 26,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,east-province-area-one-ocean,symbol-encounter,18 - 23,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,east-province-area-one-beach,symbol-encounter,20 - 23,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,east-province-area-three-ocean,symbol-encounter,22 - 26,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,east-province-area-two-prairie,symbol-encounter,19 - 26,true,110,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,east-province-area-two-ocean,symbol-encounter,19 - 24,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,east-province-area-two-beach,symbol-encounter,17 - 25,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,south-paldean-sea-ocean,symbol-encounter,14 - 23,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,south-province-area-five-ocean,symbol-encounter,19 - 23,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,south-province-area-five-beach,symbol-encounter,21 - 23,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,south-province-area-four-ocean,symbol-encounter,16 - 20,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,west-paldean-sea-ocean,symbol-encounter,18 - 29,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,west-province-area-one-ocean,symbol-encounter,14 - 20,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,west-province-area-one-beach,symbol-encounter,14 - 16,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,west-province-area-two-ocean,symbol-encounter,26 - 29,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,west-province-area-two-beach,symbol-encounter,26 - 29,true,60,60%,wattrel,,,,,,true,true,,,,,,
wattrel,wattrel,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
weavile,weavile,scarlet-violet,scarlet;violet,area-zero-small-cave-cave,symbol-encounter,52 - 56,true,3,100%,sneasel,,,,,,,,,,,,,
weavile,weavile,scarlet-violet,scarlet;violet,area-zero-station-no-3-cave-cave,symbol-encounter,55 - 59,true,3,100%,sneasel,,,,,,,,,,,,,
weavile,weavile,scarlet-violet,scarlet;violet,area-zero-waterfall-cave-cave,symbol-encounter,55 - 59,true,3,100%,sneasel,,,,,,,,,,,,,
weavile,weavile,scarlet-violet,scarlet;violet,area-zero-grassy-cave-cave,symbol-encounter,55 - 59,true,3,100%,sneasel,,,,,,,,,,,,,
weavile,weavile,scarlet-violet,scarlet;violet,glaseado-mountain,fixed-encounter,45,,,,,,,,,,,,,,,,,
weavile,weavile,scarlet-violet,scarlet;violet,north-province-area-one-snowfield,symbol-encounter,49 - 53,true,15,100%,sneasel,,,,,,,,,,,,,
weavile,weavile,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
weepinbell,weepinbell,scarlet-violet,scarlet;violet,mossfell-confluence-prairie,symbol-encounter,21 - 25,true,80,,,,,,,,,,,,,,,
weepinbell,weepinbell,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
whimsicott,whimsicott,scarlet-violet,scarlet;violet,coastal-biome-coastal-plaza-island-prairie,symbol-encounter,58 - 68,true,30,60%,cottonee,,,,,,,,,,,,,
whimsicott,whimsicott,scarlet-violet,scarlet;violet,coastal-biome-bridgeside-cave,symbol-encounter,59 - 69,true,10,60%,cottonee,,,,,,,,,,,,,
whimsicott,whimsicott,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
whimsicott,whimsicott,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
whiscash,whiscash,scarlet-violet,scarlet;violet,fellhorn-gorge-lake,symbol-encounter,30 - 34,,100,,,,,,true,true,,,,,,,,
whiscash,whiscash,scarlet-violet,scarlet;violet,fellhorn-gorge-riverside,symbol-encounter,30 - 34,,100,,,,,,true,true,,,,,,,,
whiscash,whiscash,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-lake,symbol-encounter,36 - 39,,10,100%,barboach,,,,,true,,,,,,,,
whiscash,whiscash,scarlet-violet,scarlet;violet,north-province-area-one-lake,symbol-encounter,48,,10,100%,barboach,,,,,true,,,,,,,,
whiscash,whiscash,scarlet-violet,scarlet;violet,south-province-area-six-lake,symbol-encounter,37 - 40,,10,100%,barboach,,,,,true,,,,,,,,
whiscash,whiscash,scarlet-violet,scarlet;violet,tagtree-thicket-lake,symbol-encounter,30 - 32,,10,100%,barboach,,,,,true,,,,,,,,
whiscash,whiscash,scarlet-violet,scarlet;violet,west-province-area-three-lake,symbol-encounter,30,,10,100%,barboach,,,,,true,,,,,,,,
whiscash,whiscash,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
wigglytuff,wigglytuff,scarlet-violet,scarlet;violet,north-province-area-one-mountain,symbol-encounter,46 - 53,true,5,100%,jigglypuff,,,,,,,,,,,,,
wigglytuff,wigglytuff,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
wiglett,wiglett,scarlet-violet,scarlet;violet,east-paldean-sea-beach,symbol-encounter,18 - 26,true,60,,,,,,,,,,,,,,,
wiglett,wiglett,scarlet-violet,scarlet;violet,east-province-area-one-beach,symbol-encounter,20 - 23,true,60,,,,,,,,,,,,,,,
wiglett,wiglett,scarlet-violet,scarlet;violet,east-province-area-two-beach,symbol-encounter,17 - 25,true,60,,,,,,,,,,,,,,,
wiglett,wiglett,scarlet-violet,scarlet;violet,south-province-area-five-beach,symbol-encounter,21 - 23,true,60,,,,,,,,,,,,,,,
wiglett,wiglett,scarlet-violet,scarlet;violet,west-province-area-one-beach,symbol-encounter,13 - 16,true,60,,,,,,,,,,,,,,,
wiglett,wiglett,scarlet-violet,scarlet;violet,west-province-area-two-beach,symbol-encounter,26 - 29,true,60,,,,,,,,,,,,,,,
wiglett,wiglett,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
wingull,wingull,scarlet-violet,scarlet;violet,poco-path-ocean,symbol-encounter,2 - 4,true,80,,,,,,,,true,true,,,,,,
wingull,wingull,scarlet-violet,scarlet;violet,poco-path-beach,symbol-encounter,2 - 4,true,60,,,,,,,,true,true,,,,,,
wingull,wingull,scarlet-violet,scarlet;violet,south-paldean-sea-ocean,symbol-encounter,8 - 23,true,80,,,,,,,,true,true,,,,,,
wingull,wingull,scarlet-violet,scarlet;violet,south-province-area-one-ocean,symbol-encounter,3 - 7,true,80,,,,,,,,true,true,,,,,,
wingull,wingull,scarlet-violet,scarlet;violet,south-province-area-one-beach,symbol-encounter,3 - 6,true,60,,,,,,,,true,true,,,,,,
wingull,wingull,scarlet-violet,scarlet;violet,west-paldean-sea-ocean,symbol-encounter,18 - 29,true,80,,,,,,,,true,true,,,,,,
wingull,wingull,scarlet-violet,scarlet;violet,west-province-area-one-ocean,symbol-encounter,13 - 20,true,80,,,,,,,,true,true,,,,,,
wingull,wingull,scarlet-violet,scarlet;violet,west-province-area-one-beach,symbol-encounter,13 - 16,true,60,,,,,,,,true,true,,,,,,
wingull,wingull,scarlet-violet,scarlet;violet,west-province-area-two-ocean,symbol-encounter,26 - 29,true,80,,,,,,,,true,true,,,,,,
wingull,wingull,scarlet-violet,scarlet;violet,west-province-area-two-beach,symbol-encounter,26 - 29,true,60,,,,,,,,true,true,,,,,,
wingull,wingull,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
wo-chien,wo-chien,scarlet-violet,scarlet;violet,grasswither-shrine,special-encounter,60,,one,,,,,,,,,,Never Shiny,,,,,
wooper,wooper,scarlet-violet,scarlet;violet,cascarrafa,npc-trade,18,,,,,,,,,,,,Only one,,,,,wooper-paldea
wooper,wooper,scarlet-violet,scarlet;violet,chilling-waterhead-cave,symbol-encounter,24 - 34,true,200,,,,,62 - 72,true,,,,,,,,,
wooper,wooper,scarlet-violet,scarlet;violet,chilling-waterhead-cave-water,symbol-encounter,24 - 34,true,200,,,,,62 - 72,true,,,,,,,,,
wooper,wooper,scarlet-violet,scarlet;violet,fellhorn-gorge-prairie,symbol-encounter,27 - 34,true,30,,,,,,true,,,,,,,,,
wooper,wooper,scarlet-violet,scarlet;violet,fellhorn-gorge-lake,symbol-encounter,27 - 34,true,300,,,,,,true,,,,,,,,,
wooper,wooper,scarlet-violet,scarlet;violet,fellhorn-gorge-riverside,symbol-encounter,27 - 34,true,300,,,,,,true,,,,,,,,,
