pokemon,version_group,version,item,rarity
shiinotic,ultra-sun-ultra-moon,ultra-sun,tiny-mushroom,50
shiinotic,ultra-sun-ultra-moon,ultra-sun,big-mushroom,5
shiinotic,ultra-sun-ultra-moon,ultra-moon,tiny-mushroom,50
shiinotic,ultra-sun-ultra-moon,ultra-moon,big-mushroom,5
salandit,sun-moon,sun,smoke-ball,5
salandit,sun-moon,moon,smoke-ball,5
salandit,ultra-sun-ultra-moon,ultra-sun,smoke-ball,5
salandit,ultra-sun-ultra-moon,ultra-moon,smoke-ball,5
salazzle,sun-moon,sun,smoke-ball,5
salazzle,sun-moon,moon,smoke-ball,5
salazzle,ultra-sun-ultra-moon,ultra-sun,smoke-ball,5
salazzle,ultra-sun-ultra-moon,ultra-moon,smoke-ball,5
bounsweet,sun-moon,sun,grassy-seed,5
bounsweet,sun-moon,moon,grassy-seed,5
bounsweet,ultra-sun-ultra-moon,ultra-sun,grassy-seed,5
bounsweet,ultra-sun-ultra-moon,ultra-moon,grassy-seed,5
steenee,sun-moon,sun,grassy-seed,5
steenee,sun-moon,moon,grassy-seed,5
steenee,ultra-sun-ultra-moon,ultra-sun,grassy-seed,5
steenee,ultra-sun-ultra-moon,ultra-moon,grassy-seed,5
tsareena,sun-moon,sun,grassy-seed,50
tsareena,sun-moon,moon,grassy-seed,50
tsareena,ultra-sun-ultra-moon,ultra-sun,grassy-seed,50
tsareena,ultra-sun-ultra-moon,ultra-moon,grassy-seed,50
comfey,sun-moon,sun,misty-seed,5
comfey,sun-moon,moon,misty-seed,5
comfey,ultra-sun-ultra-moon,ultra-sun,misty-seed,5
comfey,ultra-sun-ultra-moon,ultra-moon,misty-seed,5
sandygast,sun-moon,sun,spell-tag,5
sandygast,sun-moon,moon,spell-tag,5
sandygast,ultra-sun-ultra-moon,ultra-sun,spell-tag,5
sandygast,ultra-sun-ultra-moon,ultra-moon,spell-tag,5
palossand,sun-moon,sun,spell-tag,5
palossand,sun-moon,moon,spell-tag,5
palossand,ultra-sun-ultra-moon,ultra-sun,spell-tag,5
palossand,ultra-sun-ultra-moon,ultra-moon,spell-tag,5
minior-red-meteor,sun-moon,sun,star-piece,5
minior-red-meteor,sun-moon,moon,star-piece,5
minior-red-meteor,ultra-sun-ultra-moon,ultra-sun,star-piece,5
minior-red-meteor,ultra-sun-ultra-moon,ultra-moon,star-piece,5
turtonator,sun-moon,sun,charcoal,5
turtonator,sun-moon,moon,charcoal,5
turtonator,ultra-sun-ultra-moon,ultra-sun,charcoal,5
turtonator,ultra-sun-ultra-moon,ultra-moon,charcoal,5
togedemaru,sun-moon,sun,electric-seed,5
togedemaru,sun-moon,moon,electric-seed,5
togedemaru,ultra-sun-ultra-moon,ultra-sun,electric-seed,5
togedemaru,ultra-sun-ultra-moon,ultra-moon,electric-seed,5
mimikyu-disguised,sun-moon,sun,chesto-berry,5
mimikyu-disguised,sun-moon,moon,chesto-berry,5
mimikyu-disguised,ultra-sun-ultra-moon,ultra-sun,chesto-berry,5
mimikyu-disguised,ultra-sun-ultra-moon,ultra-moon,chesto-berry,5
bruxish,sun-moon,sun,razor-fang,5
bruxish,sun-moon,moon,razor-fang,5
bruxish,ultra-sun-ultra-moon,ultra-sun,razor-fang,5
bruxish,ultra-sun-ultra-moon,ultra-moon,razor-fang,5
drampa,sun-moon,sun,persim-berry,5
drampa,sun-moon,moon,persim-berry,5
drampa,ultra-sun-ultra-moon,ultra-sun,persim-berry,5
drampa,ultra-sun-ultra-moon,ultra-moon,persim-berry,5
jangmo-o,sun-moon,sun,razor-claw,5
jangmo-o,sun-moon,moon,razor-claw,5
jangmo-o,ultra-sun-ultra-moon,ultra-sun,razor-claw,5
jangmo-o,ultra-sun-ultra-moon,ultra-moon,razor-claw,5
hakamo-o,sun-moon,sun,razor-claw,5
hakamo-o,sun-moon,moon,razor-claw,5
hakamo-o,ultra-sun-ultra-moon,ultra-sun,razor-claw,5
hakamo-o,ultra-sun-ultra-moon,ultra-moon,razor-claw,5
kommo-o,sun-moon,sun,razor-claw,50
kommo-o,sun-moon,moon,razor-claw,50
kommo-o,ultra-sun-ultra-moon,ultra-sun,razor-claw,50
kommo-o,ultra-sun-ultra-moon,ultra-moon,razor-claw,50
wormadam-sandy,diamond-pearl,diamond,silver-powder,5
wormadam-sandy,diamond-pearl,pearl,silver-powder,5
wormadam-sandy,platinum,platinum,silver-powder,5
wormadam-sandy,heartgold-soulsilver,heartgold,silver-powder,5
wormadam-sandy,heartgold-soulsilver,soulsilver,silver-powder,5
wormadam-sandy,black-white,black,silver-powder,5
wormadam-sandy,black-white,white,silver-powder,5
wormadam-sandy,black-2-white-2,black-2,silver-powder,5
wormadam-sandy,black-2-white-2,white-2,silver-powder,5
wormadam-sandy,x-y,x,silver-powder,5
wormadam-sandy,x-y,y,silver-powder,5
wormadam-sandy,omega-ruby-alpha-sapphire,omega-ruby,silver-powder,5
wormadam-sandy,omega-ruby-alpha-sapphire,alpha-sapphire,silver-powder,5
wormadam-sandy,sun-moon,sun,silver-powder,5
wormadam-sandy,sun-moon,moon,silver-powder,5
wormadam-sandy,ultra-sun-ultra-moon,ultra-sun,silver-powder,5
wormadam-sandy,ultra-sun-ultra-moon,ultra-moon,silver-powder,5
wormadam-trash,diamond-pearl,diamond,silver-powder,5
wormadam-trash,diamond-pearl,pearl,silver-powder,5
wormadam-trash,platinum,platinum,silver-powder,5
wormadam-trash,heartgold-soulsilver,heartgold,silver-powder,5
wormadam-trash,heartgold-soulsilver,soulsilver,silver-powder,5
wormadam-trash,black-white,black,silver-powder,5
wormadam-trash,black-white,white,silver-powder,5
wormadam-trash,black-2-white-2,black-2,silver-powder,5
wormadam-trash,black-2-white-2,white-2,silver-powder,5
wormadam-trash,x-y,x,silver-powder,5
wormadam-trash,x-y,y,silver-powder,5
wormadam-trash,omega-ruby-alpha-sapphire,omega-ruby,silver-powder,5
wormadam-trash,omega-ruby-alpha-sapphire,alpha-sapphire,silver-powder,5
wormadam-trash,sun-moon,sun,silver-powder,5
wormadam-trash,sun-moon,moon,silver-powder,5
wormadam-trash,ultra-sun-ultra-moon,ultra-sun,silver-powder,5
wormadam-trash,ultra-sun-ultra-moon,ultra-moon,silver-powder,5
shaymin-sky,platinum,platinum,lum-berry,100
shaymin-sky,heartgold-soulsilver,heartgold,lum-berry,100
shaymin-sky,heartgold-soulsilver,soulsilver,lum-berry,100
shaymin-sky,black-white,black,lum-berry,100
shaymin-sky,black-white,white,lum-berry,100
shaymin-sky,black-2-white-2,black-2,lum-berry,100
shaymin-sky,black-2-white-2,white-2,lum-berry,100
shaymin-sky,x-y,x,lum-berry,100
shaymin-sky,x-y,y,lum-berry,100
shaymin-sky,omega-ruby-alpha-sapphire,omega-ruby,lum-berry,100
shaymin-sky,omega-ruby-alpha-sapphire,alpha-sapphire,lum-berry,100
shaymin-sky,sun-moon,sun,lum-berry,5
shaymin-sky,sun-moon,moon,lum-berry,5
shaymin-sky,ultra-sun-ultra-moon,ultra-sun,lum-berry,5
shaymin-sky,ultra-sun-ultra-moon,ultra-moon,lum-berry,5
castform-sunny,ruby-sapphire,ruby,mystic-water,100
castform-sunny,ruby-sapphire,sapphire,mystic-water,100
castform-sunny,emerald,emerald,mystic-water,100
castform-sunny,firered-leafgreen,firered,mystic-water,100
castform-sunny,firered-leafgreen,leafgreen,mystic-water,100
castform-sunny,diamond-pearl,diamond,mystic-water,100
castform-sunny,diamond-pearl,pearl,mystic-water,100
castform-sunny,platinum,platinum,mystic-water,100
castform-sunny,heartgold-soulsilver,heartgold,mystic-water,100
castform-sunny,heartgold-soulsilver,soulsilver,mystic-water,100
castform-sunny,black-white,black,mystic-water,100
castform-sunny,black-white,white,mystic-water,100
castform-sunny,black-2-white-2,black-2,mystic-water,100
castform-sunny,black-2-white-2,white-2,mystic-water,100
castform-sunny,x-y,x,mystic-water,100
castform-sunny,x-y,y,mystic-water,100
castform-sunny,omega-ruby-alpha-sapphire,omega-ruby,mystic-water,100
castform-sunny,omega-ruby-alpha-sapphire,alpha-sapphire,mystic-water,100
castform-sunny,sun-moon,sun,mystic-water,5
castform-sunny,sun-moon,moon,mystic-water,5
castform-sunny,ultra-sun-ultra-moon,ultra-sun,mystic-water,5
castform-sunny,ultra-sun-ultra-moon,ultra-moon,mystic-water,5
castform-rainy,ruby-sapphire,ruby,mystic-water,100
castform-rainy,ruby-sapphire,sapphire,mystic-water,100
castform-rainy,emerald,emerald,mystic-water,100
castform-rainy,firered-leafgreen,firered,mystic-water,100
castform-rainy,firered-leafgreen,leafgreen,mystic-water,100
castform-rainy,diamond-pearl,diamond,mystic-water,100
castform-rainy,diamond-pearl,pearl,mystic-water,100
castform-rainy,platinum,platinum,mystic-water,100
castform-rainy,heartgold-soulsilver,heartgold,mystic-water,100
castform-rainy,heartgold-soulsilver,soulsilver,mystic-water,100
castform-rainy,black-white,black,mystic-water,100
castform-rainy,black-white,white,mystic-water,100
castform-rainy,black-2-white-2,black-2,mystic-water,100
castform-rainy,black-2-white-2,white-2,mystic-water,100
castform-rainy,x-y,x,mystic-water,100
castform-rainy,x-y,y,mystic-water,100
castform-rainy,omega-ruby-alpha-sapphire,omega-ruby,mystic-water,100
castform-rainy,omega-ruby-alpha-sapphire,alpha-sapphire,mystic-water,100
castform-rainy,sun-moon,sun,mystic-water,5
castform-rainy,sun-moon,moon,mystic-water,5
castform-rainy,ultra-sun-ultra-moon,ultra-sun,mystic-water,5
castform-rainy,ultra-sun-ultra-moon,ultra-moon,mystic-water,5
castform-snowy,ruby-sapphire,ruby,mystic-water,100
castform-snowy,ruby-sapphire,sapphire,mystic-water,100
castform-snowy,emerald,emerald,mystic-water,100
castform-snowy,firered-leafgreen,firered,mystic-water,100
castform-snowy,firered-leafgreen,leafgreen,mystic-water,100
castform-snowy,diamond-pearl,diamond,mystic-water,100
castform-snowy,diamond-pearl,pearl,mystic-water,100
castform-snowy,platinum,platinum,mystic-water,100
castform-snowy,heartgold-soulsilver,heartgold,mystic-water,100
castform-snowy,heartgold-soulsilver,soulsilver,mystic-water,100
castform-snowy,black-white,black,mystic-water,100
castform-snowy,black-white,white,mystic-water,100
castform-snowy,black-2-white-2,black-2,mystic-water,100
castform-snowy,black-2-white-2,white-2,mystic-water,100
castform-snowy,x-y,x,mystic-water,100
castform-snowy,x-y,y,mystic-water,100
castform-snowy,omega-ruby-alpha-sapphire,omega-ruby,mystic-water,100
castform-snowy,omega-ruby-alpha-sapphire,alpha-sapphire,mystic-water,100
castform-snowy,sun-moon,sun,mystic-water,5
castform-snowy,sun-moon,moon,mystic-water,5
castform-snowy,ultra-sun-ultra-moon,ultra-sun,mystic-water,5
castform-snowy,ultra-sun-ultra-moon,ultra-moon,mystic-water,5
basculin-blue-striped,black-white,black,deep-sea-scale,5
basculin-blue-striped,black-white,white,deep-sea-scale,5
basculin-blue-striped,black-2-white-2,black-2,deep-sea-scale,5
basculin-blue-striped,black-2-white-2,white-2,deep-sea-scale,5
basculin-blue-striped,x-y,x,deep-sea-scale,5
basculin-blue-striped,x-y,y,deep-sea-scale,5
basculin-blue-striped,omega-ruby-alpha-sapphire,omega-ruby,deep-sea-scale,5
basculin-blue-striped,omega-ruby-alpha-sapphire,alpha-sapphire,deep-sea-scale,5
basculin-blue-striped,sun-moon,sun,deep-sea-scale,5
basculin-blue-striped,sun-moon,moon,deep-sea-scale,5
basculin-blue-striped,ultra-sun-ultra-moon,ultra-sun,deep-sea-scale,5
basculin-blue-striped,ultra-sun-ultra-moon,ultra-moon,deep-sea-scale,5
darmanitan-zen,black-white,black,rawst-berry,50
darmanitan-zen,black-white,white,rawst-berry,50
darmanitan-zen,black-2-white-2,black-2,rawst-berry,50
darmanitan-zen,black-2-white-2,white-2,rawst-berry,50
meloetta-pirouette,black-white,black,star-piece,100
meloetta-pirouette,black-white,white,star-piece,100
meloetta-pirouette,black-2-white-2,black-2,star-piece,100
meloetta-pirouette,black-2-white-2,white-2,star-piece,100
meloetta-pirouette,x-y,x,star-piece,100
meloetta-pirouette,x-y,y,star-piece,100
meloetta-pirouette,omega-ruby-alpha-sapphire,omega-ruby,star-piece,100
meloetta-pirouette,omega-ruby-alpha-sapphire,alpha-sapphire,star-piece,100
meloetta-pirouette,sun-moon,sun,star-piece,5
meloetta-pirouette,sun-moon,moon,star-piece,5
meloetta-pirouette,ultra-sun-ultra-moon,ultra-sun,star-piece,5
meloetta-pirouette,ultra-sun-ultra-moon,ultra-moon,star-piece,5
pumpkaboo-super,x-y,x,miracle-seed,100
pumpkaboo-super,x-y,y,miracle-seed,100
pumpkaboo-super,omega-ruby-alpha-sapphire,omega-ruby,miracle-seed,100
pumpkaboo-super,omega-ruby-alpha-sapphire,alpha-sapphire,miracle-seed,100
pumpkaboo-super,sun-moon,sun,miracle-seed,5
pumpkaboo-super,sun-moon,moon,miracle-seed,5
pumpkaboo-super,ultra-sun-ultra-moon,ultra-sun,miracle-seed,5
pumpkaboo-super,ultra-sun-ultra-moon,ultra-moon,miracle-seed,5
gourgeist-super,x-y,x,miracle-seed,100
gourgeist-super,x-y,y,miracle-seed,100
gourgeist-super,omega-ruby-alpha-sapphire,omega-ruby,miracle-seed,100
gourgeist-super,omega-ruby-alpha-sapphire,alpha-sapphire,miracle-seed,100
gourgeist-super,sun-moon,sun,miracle-seed,5
gourgeist-super,sun-moon,moon,miracle-seed,5
gourgeist-super,ultra-sun-ultra-moon,ultra-sun,miracle-seed,5
gourgeist-super,ultra-sun-ultra-moon,ultra-moon,miracle-seed,5
alakazam-mega,x-y,x,twisted-spoon,5
alakazam-mega,x-y,y,twisted-spoon,5
alakazam-mega,omega-ruby-alpha-sapphire,omega-ruby,twisted-spoon,5
alakazam-mega,omega-ruby-alpha-sapphire,alpha-sapphire,twisted-spoon,5
alakazam-mega,sun-moon,sun,twisted-spoon,5
alakazam-mega,sun-moon,moon,twisted-spoon,5
alakazam-mega,ultra-sun-ultra-moon,ultra-sun,twisted-spoon,5
alakazam-mega,ultra-sun-ultra-moon,ultra-moon,twisted-spoon,5
aggron-mega,x-y,x,hard-stone,5
aggron-mega,x-y,y,hard-stone,5
aggron-mega,omega-ruby-alpha-sapphire,omega-ruby,hard-stone,5
aggron-mega,omega-ruby-alpha-sapphire,alpha-sapphire,hard-stone,5
aggron-mega,sun-moon,sun,hard-stone,5
aggron-mega,sun-moon,moon,hard-stone,5
aggron-mega,ultra-sun-ultra-moon,ultra-sun,hard-stone,5
aggron-mega,ultra-sun-ultra-moon,ultra-moon,hard-stone,5
banette-mega,x-y,x,spell-tag,5
banette-mega,x-y,y,spell-tag,5
banette-mega,omega-ruby-alpha-sapphire,omega-ruby,spell-tag,5
banette-mega,omega-ruby-alpha-sapphire,alpha-sapphire,spell-tag,5
banette-mega,sun-moon,sun,spell-tag,5
banette-mega,sun-moon,moon,spell-tag,5
banette-mega,ultra-sun-ultra-moon,ultra-sun,spell-tag,5
banette-mega,ultra-sun-ultra-moon,ultra-moon,spell-tag,5
absol-mega,omega-ruby-alpha-sapphire,omega-ruby,life-orb,5
absol-mega,omega-ruby-alpha-sapphire,alpha-sapphire,life-orb,5
abomasnow-mega,x-y,x,never-melt-ice,5
abomasnow-mega,x-y,y,never-melt-ice,5
abomasnow-mega,omega-ruby-alpha-sapphire,omega-ruby,never-melt-ice,5
abomasnow-mega,omega-ruby-alpha-sapphire,alpha-sapphire,never-melt-ice,5
abomasnow-mega,sun-moon,sun,never-melt-ice,5
abomasnow-mega,sun-moon,moon,never-melt-ice,5
abomasnow-mega,ultra-sun-ultra-moon,ultra-sun,never-melt-ice,5
abomasnow-mega,ultra-sun-ultra-moon,ultra-moon,never-melt-ice,5
audino-mega,omega-ruby-alpha-sapphire,omega-ruby,oran-berry,50
audino-mega,omega-ruby-alpha-sapphire,omega-ruby,sitrus-berry,5
audino-mega,omega-ruby-alpha-sapphire,alpha-sapphire,oran-berry,50
audino-mega,omega-ruby-alpha-sapphire,alpha-sapphire,sitrus-berry,5
audino-mega,sun-moon,sun,oran-berry,50
audino-mega,sun-moon,sun,sitrus-berry,5
audino-mega,sun-moon,moon,oran-berry,50
audino-mega,sun-moon,moon,sitrus-berry,5
audino-mega,ultra-sun-ultra-moon,ultra-sun,oran-berry,50
audino-mega,ultra-sun-ultra-moon,ultra-sun,sitrus-berry,5
audino-mega,ultra-sun-ultra-moon,ultra-moon,oran-berry,50
audino-mega,ultra-sun-ultra-moon,ultra-moon,sitrus-berry,5
sharpedo-mega,omega-ruby-alpha-sapphire,omega-ruby,deep-sea-tooth,5
sharpedo-mega,omega-ruby-alpha-sapphire,alpha-sapphire,deep-sea-tooth,5
sharpedo-mega,sun-moon,sun,deep-sea-tooth,5
sharpedo-mega,sun-moon,moon,deep-sea-tooth,5
sharpedo-mega,ultra-sun-ultra-moon,ultra-sun,deep-sea-tooth,5
sharpedo-mega,ultra-sun-ultra-moon,ultra-moon,deep-sea-tooth,5
slowbro-mega,omega-ruby-alpha-sapphire,omega-ruby,kings-rock,5
slowbro-mega,omega-ruby-alpha-sapphire,alpha-sapphire,kings-rock,5
slowbro-mega,sun-moon,sun,kings-rock,5
slowbro-mega,sun-moon,moon,kings-rock,5
slowbro-mega,ultra-sun-ultra-moon,ultra-sun,kings-rock,5
slowbro-mega,ultra-sun-ultra-moon,ultra-moon,kings-rock,5
steelix-mega,omega-ruby-alpha-sapphire,omega-ruby,metal-coat,5
steelix-mega,omega-ruby-alpha-sapphire,alpha-sapphire,metal-coat,5
steelix-mega,sun-moon,sun,metal-coat,5
steelix-mega,sun-moon,moon,metal-coat,5
steelix-mega,ultra-sun-ultra-moon,ultra-sun,metal-coat,5
steelix-mega,ultra-sun-ultra-moon,ultra-moon,metal-coat,5
metagross-mega,omega-ruby-alpha-sapphire,omega-ruby,metal-coat,5
metagross-mega,omega-ruby-alpha-sapphire,alpha-sapphire,metal-coat,5
metagross-mega,sun-moon,sun,metal-coat,5
metagross-mega,sun-moon,moon,metal-coat,5
metagross-mega,ultra-sun-ultra-moon,ultra-sun,metal-coat,5
metagross-mega,ultra-sun-ultra-moon,ultra-moon,metal-coat,5
pikachu-rock-star,omega-ruby-alpha-sapphire,omega-ruby,light-ball,5
pikachu-rock-star,omega-ruby-alpha-sapphire,alpha-sapphire,light-ball,5
pikachu-belle,omega-ruby-alpha-sapphire,omega-ruby,light-ball,5
pikachu-belle,omega-ruby-alpha-sapphire,alpha-sapphire,light-ball,5
pikachu-pop-star,omega-ruby-alpha-sapphire,omega-ruby,light-ball,5
pikachu-pop-star,omega-ruby-alpha-sapphire,alpha-sapphire,light-ball,5
pikachu-phd,omega-ruby-alpha-sapphire,omega-ruby,light-ball,5
pikachu-phd,omega-ruby-alpha-sapphire,alpha-sapphire,light-ball,5
pikachu-libre,omega-ruby-alpha-sapphire,omega-ruby,light-ball,5
pikachu-libre,omega-ruby-alpha-sapphire,alpha-sapphire,light-ball,5
pikachu-cosplay,omega-ruby-alpha-sapphire,omega-ruby,light-ball,5
pikachu-cosplay,omega-ruby-alpha-sapphire,alpha-sapphire,light-ball,5
salamence-mega,omega-ruby-alpha-sapphire,omega-ruby,dragon-fang,5
salamence-mega,omega-ruby-alpha-sapphire,alpha-sapphire,dragon-fang,5
salamence-mega,sun-moon,sun,dragon-fang,5
salamence-mega,sun-moon,moon,dragon-fang,5
salamence-mega,ultra-sun-ultra-moon,ultra-sun,dragon-fang,5
salamence-mega,ultra-sun-ultra-moon,ultra-moon,dragon-fang,5
beedrill-mega,omega-ruby-alpha-sapphire,omega-ruby,poison-barb,5
beedrill-mega,omega-ruby-alpha-sapphire,alpha-sapphire,poison-barb,5
beedrill-mega,sun-moon,sun,poison-barb,5
beedrill-mega,sun-moon,moon,poison-barb,5
beedrill-mega,ultra-sun-ultra-moon,ultra-sun,poison-barb,5
beedrill-mega,ultra-sun-ultra-moon,ultra-moon,poison-barb,5
rattata-alola,sun-moon,sun,pecha-berry,5
rattata-alola,sun-moon,moon,pecha-berry,5
rattata-alola,ultra-sun-ultra-moon,ultra-sun,pecha-berry,5
rattata-alola,ultra-sun-ultra-moon,ultra-moon,pecha-berry,5
raticate-alola,sun-moon,sun,pecha-berry,5
raticate-alola,sun-moon,moon,pecha-berry,5
raticate-alola,ultra-sun-ultra-moon,ultra-sun,pecha-berry,5
raticate-alola,ultra-sun-ultra-moon,ultra-moon,pecha-berry,5
raticate-totem-alola,sun-moon,sun,pecha-berry,5
raticate-totem-alola,sun-moon,moon,pecha-berry,5
raticate-totem-alola,ultra-sun-ultra-moon,ultra-sun,pecha-berry,5
raticate-totem-alola,ultra-sun-ultra-moon,ultra-moon,pecha-berry,5
pikachu-original-cap,sun-moon,sun,light-ball,5
pikachu-original-cap,sun-moon,moon,light-ball,5
pikachu-original-cap,ultra-sun-ultra-moon,ultra-sun,light-ball,5
pikachu-original-cap,ultra-sun-ultra-moon,ultra-moon,light-ball,5
pikachu-hoenn-cap,sun-moon,sun,light-ball,5
pikachu-hoenn-cap,sun-moon,moon,light-ball,5
pikachu-hoenn-cap,ultra-sun-ultra-moon,ultra-sun,light-ball,5
pikachu-hoenn-cap,ultra-sun-ultra-moon,ultra-moon,light-ball,5
pikachu-sinnoh-cap,sun-moon,sun,light-ball,5
pikachu-sinnoh-cap,sun-moon,moon,light-ball,5
pikachu-sinnoh-cap,ultra-sun-ultra-moon,ultra-sun,light-ball,5
pikachu-sinnoh-cap,ultra-sun-ultra-moon,ultra-moon,light-ball,5
pikachu-unova-cap,sun-moon,sun,light-ball,5
pikachu-unova-cap,sun-moon,moon,light-ball,5
pikachu-unova-cap,ultra-sun-ultra-moon,ultra-sun,light-ball,5
pikachu-unova-cap,ultra-sun-ultra-moon,ultra-moon,light-ball,5
pikachu-kalos-cap,sun-moon,sun,light-ball,5
pikachu-kalos-cap,sun-moon,moon,light-ball,5
pikachu-kalos-cap,ultra-sun-ultra-moon,ultra-sun,light-ball,5
pikachu-kalos-cap,ultra-sun-ultra-moon,ultra-moon,light-ball,5
pikachu-alola-cap,sun-moon,sun,light-ball,5
pikachu-alola-cap,sun-moon,moon,light-ball,5
pikachu-alola-cap,ultra-sun-ultra-moon,ultra-sun,light-ball,5
pikachu-alola-cap,ultra-sun-ultra-moon,ultra-moon,light-ball,5
sandshrew-alola,sun-moon,sun,grip-claw,5
sandshrew-alola,sun-moon,moon,grip-claw,5
sandshrew-alola,ultra-sun-ultra-moon,ultra-sun,grip-claw,5
sandshrew-alola,ultra-sun-ultra-moon,ultra-moon,grip-claw,5
sandslash-alola,sun-moon,sun,grip-claw,5
sandslash-alola,sun-moon,moon,grip-claw,5
sandslash-alola,ultra-sun-ultra-moon,ultra-sun,grip-claw,5
sandslash-alola,ultra-sun-ultra-moon,ultra-moon,grip-claw,5
vulpix-alola,sun-moon,sun,snowball,5
vulpix-alola,sun-moon,moon,snowball,5
vulpix-alola,ultra-sun-ultra-moon,ultra-sun,snowball,5
vulpix-alola,ultra-sun-ultra-moon,ultra-moon,snowball,5
ninetales-alola,sun-moon,sun,snowball,5
ninetales-alola,sun-moon,moon,snowball,5
ninetales-alola,ultra-sun-ultra-moon,ultra-sun,snowball,5
ninetales-alola,ultra-sun-ultra-moon,ultra-moon,snowball,5
diglett-alola,sun-moon,sun,soft-sand,5
diglett-alola,sun-moon,moon,soft-sand,5
diglett-alola,ultra-sun-ultra-moon,ultra-sun,soft-sand,5
diglett-alola,ultra-sun-ultra-moon,ultra-moon,soft-sand,5
dugtrio-alola,sun-moon,sun,soft-sand,5
dugtrio-alola,sun-moon,moon,soft-sand,5
dugtrio-alola,ultra-sun-ultra-moon,ultra-sun,soft-sand,5
dugtrio-alola,ultra-sun-ultra-moon,ultra-moon,soft-sand,5
meowth-alola,sun-moon,sun,quick-claw,5
meowth-alola,sun-moon,moon,quick-claw,5
meowth-alola,ultra-sun-ultra-moon,ultra-sun,quick-claw,5
meowth-alola,ultra-sun-ultra-moon,ultra-moon,quick-claw,5
persian-alola,sun-moon,sun,quick-claw,5
persian-alola,sun-moon,moon,quick-claw,5
persian-alola,ultra-sun-ultra-moon,ultra-sun,quick-claw,5
persian-alola,ultra-sun-ultra-moon,ultra-moon,quick-claw,5
geodude-alola,sun-moon,sun,cell-battery,5
geodude-alola,sun-moon,moon,cell-battery,5
geodude-alola,ultra-sun-ultra-moon,ultra-sun,cell-battery,5
geodude-alola,ultra-sun-ultra-moon,ultra-moon,cell-battery,5
graveler-alola,sun-moon,sun,cell-battery,5
graveler-alola,sun-moon,moon,cell-battery,5
graveler-alola,ultra-sun-ultra-moon,ultra-sun,cell-battery,5
graveler-alola,ultra-sun-ultra-moon,ultra-moon,cell-battery,5
golem-alola,sun-moon,sun,cell-battery,50
golem-alola,sun-moon,moon,cell-battery,50
golem-alola,ultra-sun-ultra-moon,ultra-sun,cell-battery,50
golem-alola,ultra-sun-ultra-moon,ultra-moon,cell-battery,50
