identifier,id,pokemon,form_identifier,introduced_in_version_group,is_default,is_battle_only,is_mega,form_order,order,form_name_ja_hrkt,pokemon_name_ja_hrkt,form_name_ko,form_name_fr,pokemon_name_fr,form_name_de,pokemon_name_de,form_name_es,form_name_it,form_name_en,pokemon_name_en,form_name_ja,pokemon_name_ja,form_name_es_419,form_name_zh_hant,form_name_zh_hans
squawkabilly-white-plumage,10431,squawkabilly-white-plumage,white-plumage,scarlet-violet,1,0,0,4,1365,ホワイトフェザー,,,Plumage Blanc,Tapatoès Plumage Blanc,,,,,White Plumage,White Plumage Squawkabilly,ホワイトフェザー,,,,
gimmighoul-roaming,10432,gimmighoul-roaming,roaming,scarlet-violet,1,0,0,2,1366,とほフォルム,,,Forme Marche,Mordudor Forme Marche,,,,,Roaming Form,Roaming Form Gimmighoul,とほフォルム,,,,
koraidon-limited-build,10433,koraidon-limited-build,limited-build,scarlet-violet,0,0,0,2,1367,せいげんけいたい,,,Forme Limitée,Koraidon Forme Limitée,,,,,Limited Build,,せいげんけいたい,,,,
koraidon-sprinting-build,10434,koraidon-sprinting-build,sprinting-build,scarlet-violet,0,0,0,3,1368,しっそうけいたい,,,Forme de Course,Koraidon Forme de Course,,,,,Sprinting Build,,しっそうけいたい,,,,
koraidon-swimming-build,10435,koraidon-swimming-build,swimming-build,scarlet-violet,0,0,0,4,1369,ゆうえいけいたい,,,Forme de Nage,Koraidon Forme de Nage,,,,,Swimming Build,,ゆうえいけいたい,,,,
koraidon-gliding-build,10436,koraidon-gliding-build,gliding-build,scarlet-violet,0,0,0,5,1370,かっくうけいたい,,,Forme de Vol,Koraidon Forme de Vol,,,,,Gliding Build,,かっくうけいたい,,,,
miraidon-low-power-mode,10437,miraidon-low-power-mode,low-power-mode,scarlet-violet,0,0,0,2,1371,リミテッドモード,,,Mode Bridé,Miraidon Mode Bridé,,,,,Low-Power Mode,,リミテッドモード,,,,
miraidon-drive-mode,10438,miraidon-drive-mode,drive-mode,scarlet-violet,0,0,0,3,1372,ドライブモード,,,Mode Terrestre,Miraidon Mode Terrestre,,,,,Drive Mode,,ドライブモード,,,,
miraidon-aquatic-mode,10439,miraidon-aquatic-mode,aquatic-mode,scarlet-violet,0,0,0,4,1373,フロートモード,,,Mode Aquatique,Miraidon Mode Aquatique,,,,,Aquatic Mode,,フロートモード,,,,
miraidon-glide-mode,10440,miraidon-glide-mode,glide-mode,scarlet-violet,0,0,0,5,1374,グライドモード,,,Mode Aérien,Miraidon Mode Aérien,,,,,Glide Mode,,グライドモード,,,,
ursaluna-bloodmoon,10441,ursaluna-bloodmoon,bloodmoon,the-teal-mask,1,0,0,2,1421,アカツキ,,붉은 달,Lune Vermeille,Ursaking Lune Vermeille,Blutmond,,Luna Carmesí,Luna Cremisi,Bloodmoon,Bloodmoon Ursaluna,アカツキ,,Luna Carmesí,赫月,赫月
ogerpon-wellspring-mask,10442,ogerpon-wellspring-mask,wellspring-mask,the-teal-mask,1,0,0,2,1431,いどのめん,,우물의가면,Masque du Puits,Ogerpon du Puits,Brunnenmaske,,Máscara Fuente,Maschera Pozzo,Wellspring Mask,Wellspring Mask Ogerpon,いどのめん,,Máscara Fuente,水井面具,水井面具
ogerpon-hearthflame-mask,10443,ogerpon-hearthflame-mask,hearthflame-mask,the-teal-mask,1,0,0,3,1432,かまどのめん,,화덕의가면,Masque du Fourneau,Ogerpon du Fourneau,Ofenmaske,,Máscara Horno,Maschera Focolare,Hearthflame Mask,Hearthflame Mask Ogerpon,かまどのめん,,Máscara Horno,火灶面具,火灶面具
ogerpon-cornerstone-mask,10444,ogerpon-cornerstone-mask,cornerstone-mask,the-teal-mask,1,0,0,4,1433,いしずえのめん,,주춧돌의가면,Masque de la Pierre,Ogerpon de la Pierre,Fundamentmaske,,Máscara Cimiento,Maschera Fondamenta,Cornerstone Mask,Cornerstone Mask Ogerpon,いしずえのめん,,Máscara Cimiento,礎石面具,礎石面具
terapagos-terastal,10445,terapagos-terastal,terastal,the-indigo-disk,1,1,0,2,1441,テラスタルフォルム,,,Forme Téracristal,Terapagos Téracristal,Terakristall-Form,,Forma teracristal,Forma Teracristal,Terastal Form,Terastal Form Terapagos,テラスタルフォルム,,Forma teracristal,,
terapagos-stellar,10446,terapagos-stellar,stellar,the-indigo-disk,1,1,0,3,1442,ステラフォルム,,,Forme Stellaire,Terapagos Stellaire,Stellarform,,Forma astral,,Stellar Form,Stellar Form Terapagos,ステラフォルム,,Forma astral,,
poltchageist-artisan,10447,poltchageist,artisan,the-teal-mask,0,0,0,2,1424,タカイモノのすがた,,알짜배기의 모습,Forme Onéreuse,Poltchageist Forme Onéreuse,Kostbarkeitsform,,Forma Opulenta,Forma Pregiata,Artisan Form,Artisan Form Poltchageist,タカイモノのすがた,,Forma Opulenta,高檔貨的樣子,高档货的样子
sinistcha-masterpiece,10448,sinistcha,masterpiece,the-teal-mask,0,0,0,2,1426,ケッサクのすがた,,걸작의 모습,Forme Exceptionnelle,Théffroyable Forme Exceptionnelle,Edle Form,,Forma Exquisita,Forma Eccezionale,Masterpiece Form,Masterpiece Form Sinistcha,ケッサクのすがた,,Forma Exquisita,傑作的樣子,杰作的样子
alcremie-vanilla-cream-berry-sweet,10449,alcremie,vanilla-cream-berry-sweet,sword-shield,0,0,0,10,1256,,,,Lait Vanille Baie en Sucre,Charmilly Lait Vanille Baie en Sucre,,,,,Vanilla Cream Berry Sweet,Vanilla Cream Berry Sweet Alcremie,,,,,
alcremie-ruby-cream-berry-sweet,10450,alcremie,ruby-cream-berry-sweet,sword-shield,0,0,0,11,1257,,,,Lait Ruby Baie en Sucre,Charmilly Lait Ruby Baie en Sucre,,,,,Ruby Cream Berry Sweet,Ruby Cream Berry Sweet Alcremie,,,,,
alcremie-matcha-cream-berry-sweet,10451,alcremie,matcha-cream-berry-sweet,sword-shield,0,0,0,12,1258,,,,Lait Matcha Baie en Sucre,Charmilly Lait Matcha Baie en Sucre,,,,,Matcha Cream Berry Sweet,Matcha Cream Berry Sweet Alcremie,,,,,
alcremie-mint-cream-berry-sweet,10452,alcremie,mint-cream-berry-sweet,sword-shield,0,0,0,13,1259,,,,Lait Menthe Baie en Sucre,Charmilly Lait Menthe Baie en Sucre,,,,,Mint Cream Berry Sweet,Mint Cream Berry Sweet Alcremie,,,,,
alcremie-lemon-cream-berry-sweet,10453,alcremie,lemon-cream-berry-sweet,sword-shield,0,0,0,14,1260,,,,Lait Citron Baie en Sucre,Charmilly Lait Citron Baie en Sucre,,,,,Lemon Cream Berry Sweet,Lemon Cream Berry Sweet Alcremie,,,,,
alcremie-salted-cream-berry-sweet,10454,alcremie,salted-cream-berry-sweet,sword-shield,0,0,0,15,1261,,,,Lait Salé Baie en Sucre,Charmilly Lait Salé Baie en Sucre,,,,,Salted Cream Berry Sweet,Salted Cream Berry Sweet Alcremie,,,,,
alcremie-ruby-swirl-berry-sweet,10455,alcremie,ruby-swirl-berry-sweet,sword-shield,0,0,0,16,1262,,,,Mélange Ruby Baie en Sucre,Charmilly Mélange Ruby Baie en Sucre,,,,,Ruby Swirl Berry Sweet,Ruby Swirl Berry Sweet Alcremie,,,,,
alcremie-caramel-swirl-berry-sweet,10456,alcremie,caramel-swirl-berry-sweet,sword-shield,0,0,0,17,1263,,,,Mélange Caramel Baie en Sucre,Charmilly Mélange Caramel Baie en Sucre,,,,,Caramel Swirl Berry Sweet,Caramel Swirl Berry Sweet Alcremie,,,,,
alcremie-rainbow-swirl-berry-sweet,10457,alcremie,rainbow-swirl-berry-sweet,sword-shield,0,0,0,18,1264,,,,Mélange Tricolore Baie en Sucre,Charmilly Mélange Tricolore Baie en Sucre,,,,,Rainbow Swirl Berry Sweet,Rainbow Swirl Berry Sweet Alcremie,,,,,
alcremie-vanilla-cream-love-sweet,10458,alcremie,vanilla-cream-love-sweet,sword-shield,0,0,0,19,1256,,,,Lait Vanille Cœur en Sucre,Charmilly Lait Vanille Cœur en Sucre,,,,,Vanilla Cream Love Sweet,Vanilla Cream Love Sweet Alcremie,,,,,
alcremie-ruby-cream-love-sweet,10459,alcremie,ruby-cream-love-sweet,sword-shield,0,0,0,20,1257,,,,Lait Ruby Cœur en Sucre,Charmilly Lait Ruby Cœur en Sucre,,,,,Ruby Cream Love Sweet,Ruby Cream Love Sweet Alcremie,,,,,
alcremie-matcha-cream-love-sweet,10460,alcremie,matcha-cream-love-sweet,sword-shield,0,0,0,21,1258,,,,Lait Matcha Cœur en Sucre,Charmilly Lait Matcha Cœur en Sucre,,,,,Matcha Cream Love Sweet,Matcha Cream Love Sweet Alcremie,,,,,
alcremie-mint-cream-love-sweet,10461,alcremie,mint-cream-love-sweet,sword-shield,0,0,0,22,1259,,,,Lait Menthe Cœur en Sucre,Charmilly Lait Menthe Cœur en Sucre,,,,,Mint Cream Love Sweet,Mint Cream Love Sweet Alcremie,,,,,
alcremie-lemon-cream-love-sweet,10462,alcremie,lemon-cream-love-sweet,sword-shield,0,0,0,23,1260,,,,Lait Citron Cœur en Sucre,Charmilly Lait Citron Cœur en Sucre,,,,,Lemon Cream Love Sweet,Lemon Cream Love Sweet Alcremie,,,,,
alcremie-salted-cream-love-sweet,10463,alcremie,salted-cream-love-sweet,sword-shield,0,0,0,24,1261,,,,Lait Salé Cœur en Sucre,Charmilly Lait Salé Cœur en Sucre,,,,,Salted Cream Love Sweet,Salted Cream Love Sweet Alcremie,,,,,
alcremie-ruby-swirl-love-sweet,10464,alcremie,ruby-swirl-love-sweet,sword-shield,0,0,0,25,1262,,,,Mélange Ruby Cœur en Sucre,Charmilly Mélange Ruby Cœur en Sucre,,,,,Ruby Swirl Love Sweet,Ruby Swirl Love Sweet Alcremie,,,,,
alcremie-caramel-swirl-love-sweet,10465,alcremie,caramel-swirl-love-sweet,sword-shield,0,0,0,26,1263,,,,Mélange Caramel Cœur en Sucre,Charmilly Mélange Caramel Cœur en Sucre,,,,,Caramel Swirl Love Sweet,Caramel Swirl Love Sweet Alcremie,,,,,
alcremie-rainbow-swirl-love-sweet,10466,alcremie,rainbow-swirl-love-sweet,sword-shield,0,0,0,27,1264,,,,Mélange Tricolore Cœur en Sucre,Charmilly Mélange Tricolore Cœur en Sucre,,,,,Rainbow Swirl Love Sweet,Rainbow Swirl Love Sweet Alcremie,,,,,
alcremie-vanilla-cream-star-sweet,10467,alcremie,vanilla-cream-star-sweet,sword-shield,0,0,0,28,1256,,,,Lait Vanille Étoile en Sucre,Charmilly Lait Vanille Étoile en Sucre,,,,,Vanilla Cream Star Sweet,Vanilla Cream Star Sweet Alcremie,,,,,
alcremie-ruby-cream-star-sweet,10468,alcremie,ruby-cream-star-sweet,sword-shield,0,0,0,29,1257,,,,Lait Ruby Étoile en Sucre,Charmilly Lait Ruby Étoile en Sucre,,,,,Ruby Cream Star Sweet,Ruby Cream Star Sweet Alcremie,,,,,
alcremie-matcha-cream-star-sweet,10469,alcremie,matcha-cream-star-sweet,sword-shield,0,0,0,30,1258,,,,Lait Matcha Étoile en Sucre,Charmilly Lait Matcha Étoile en Sucre,,,,,Matcha Cream Star Sweet,Matcha Cream Star Sweet Alcremie,,,,,
alcremie-mint-cream-star-sweet,10470,alcremie,mint-cream-star-sweet,sword-shield,0,0,0,31,1259,,,,Lait Menthe Étoile en Sucre,Charmilly Lait Menthe Étoile en Sucre,,,,,Mint Cream Star Sweet,Mint Cream Star Sweet Alcremie,,,,,
alcremie-lemon-cream-star-sweet,10471,alcremie,lemon-cream-star-sweet,sword-shield,0,0,0,32,1260,,,,Lait Citron Étoile en Sucre,Charmilly Lait Citron Étoile en Sucre,,,,,Lemon Cream Star Sweet,Lemon Cream Star Sweet Alcremie,,,,,
alcremie-salted-cream-star-sweet,10472,alcremie,salted-cream-star-sweet,sword-shield,0,0,0,33,1261,,,,Lait Salé Étoile en Sucre,Charmilly Lait Salé Étoile en Sucre,,,,,Salted Cream Star Sweet,Salted Cream Star Sweet Alcremie,,,,,
alcremie-ruby-swirl-star-sweet,10473,alcremie,ruby-swirl-star-sweet,sword-shield,0,0,0,34,1262,,,,Mélange Ruby Étoile en Sucre,Charmilly Mélange Ruby Étoile en Sucre,,,,,Ruby Swirl Star Sweet,Ruby Swirl Star Sweet Alcremie,,,,,
alcremie-caramel-swirl-star-sweet,10474,alcremie,caramel-swirl-star-sweet,sword-shield,0,0,0,35,1263,,,,Mélange Caramel Étoile en Sucre,Charmilly Mélange Caramel Étoile en Sucre,,,,,Caramel Swirl Star Sweet,Caramel Swirl Star Sweet Alcremie,,,,,
alcremie-rainbow-swirl-star-sweet,10475,alcremie,rainbow-swirl-star-sweet,sword-shield,0,0,0,36,1264,,,,Mélange Tricolore Étoile en Sucre,Charmilly Mélange Tricolore Étoile en Sucre,,,,,Rainbow Swirl Star Sweet,Rainbow Swirl Star Sweet Alcremie,,,,,
alcremie-vanilla-cream-clover-sweet,10476,alcremie,vanilla-cream-clover-sweet,sword-shield,0,0,0,37,1256,,,,Lait Vanille Trèfle en Sucre,Charmilly Lait Vanille Trèfle en Sucre,,,,,Vanilla Cream Clover Sweet,Vanilla Cream Clover Sweet Alcremie,,,,,
alcremie-ruby-cream-clover-sweet,10477,alcremie,ruby-cream-clover-sweet,sword-shield,0,0,0,38,1257,,,,Lait Ruby Trèfle en Sucre,Charmilly Lait Ruby Trèfle en Sucre,,,,,Ruby Cream Clover Sweet,Ruby Cream Clover Sweet Alcremie,,,,,
alcremie-matcha-cream-clover-sweet,10478,alcremie,matcha-cream-clover-sweet,sword-shield,0,0,0,39,1258,,,,Lait Matcha Trèfle en Sucre,Charmilly Lait Matcha Trèfle en Sucre,,,,,Matcha Cream Clover Sweet,Matcha Cream Clover Sweet Alcremie,,,,,
alcremie-mint-cream-clover-sweet,10479,alcremie,mint-cream-clover-sweet,sword-shield,0,0,0,40,1259,,,,Lait Menthe Trèfle en Sucre,Charmilly Lait Menthe Trèfle en Sucre,,,,,Mint Cream Clover Sweet,Mint Cream Clover Sweet Alcremie,,,,,
alcremie-lemon-cream-clover-sweet,10480,alcremie,lemon-cream-clover-sweet,sword-shield,0,0,0,41,1260,,,,Lait Citron Trèfle en Sucre,Charmilly Lait Citron Trèfle en Sucre,,,,,Lemon Cream Clover Sweet,Lemon Cream Clover Sweet Alcremie,,,,,
alcremie-salted-cream-clover-sweet,10481,alcremie,salted-cream-clover-sweet,sword-shield,0,0,0,42,1261,,,,Lait Salé Trèfle en Sucre,Charmilly Lait Salé Trèfle en Sucre,,,,,Salted Cream Clover Sweet,Salted Cream Clover Sweet Alcremie,,,,,
alcremie-ruby-swirl-clover-sweet,10482,alcremie,ruby-swirl-clover-sweet,sword-shield,0,0,0,43,1262,,,,Mélange Ruby Trèfle en Sucre,Charmilly Mélange Ruby Trèfle en Sucre,,,,,Ruby Swirl Clover Sweet,Ruby Swirl Clover Sweet Alcremie,,,,,
alcremie-caramel-swirl-clover-sweet,10483,alcremie,caramel-swirl-clover-sweet,sword-shield,0,0,0,44,1263,,,,Mélange Caramel Trèfle en Sucre,Charmilly Mélange Caramel Trèfle en Sucre,,,,,Caramel Swirl Clover Sweet,Caramel Swirl Clover Sweet Alcremie,,,,,
alcremie-rainbow-swirl-clover-sweet,10484,alcremie,rainbow-swirl-clover-sweet,sword-shield,0,0,0,45,1264,,,,Mélange Tricolore Trèfle en Sucre,Charmilly Mélange Tricolore Trèfle en Sucre,,,,,Rainbow Swirl Clover Sweet,Rainbow Swirl Clover Sweet Alcremie,,,,,
alcremie-vanilla-cream-flower-sweet,10485,alcremie,vanilla-cream-flower-sweet,sword-shield,0,0,0,46,1256,,,,Lait Vanille Fleur en Sucre,Charmilly Lait Vanille Fleur en Sucre,,,,,Vanilla Cream Flower Sweet,Vanilla Cream Flower Sweet Alcremie,,,,,
alcremie-ruby-cream-flower-sweet,10486,alcremie,ruby-cream-flower-sweet,sword-shield,0,0,0,47,1257,,,,Lait Ruby Fleur en Sucre,Charmilly Lait Ruby Fleur en Sucre,,,,,Ruby Cream Flower Sweet,Ruby Cream Flower Sweet Alcremie,,,,,
alcremie-matcha-cream-flower-sweet,10487,alcremie,matcha-cream-flower-sweet,sword-shield,0,0,0,48,1258,,,,Lait Matcha Fleur en Sucre,Charmilly Lait Matcha Fleur en Sucre,,,,,Matcha Cream Flower Sweet,Matcha Cream Flower Sweet Alcremie,,,,,
alcremie-mint-cream-flower-sweet,10488,alcremie,mint-cream-flower-sweet,sword-shield,0,0,0,49,1259,,,,Lait Menthe Fleur en Sucre,Charmilly Lait Menthe Fleur en Sucre,,,,,Mint Cream Flower Sweet,Mint Cream Flower Sweet Alcremie,,,,,
alcremie-lemon-cream-flower-sweet,10489,alcremie,lemon-cream-flower-sweet,sword-shield,0,0,0,50,1260,,,,Lait Citron Fleur en Sucre,Charmilly Lait Citron Fleur en Sucre,,,,,Lemon Cream Flower Sweet,Lemon Cream Flower Sweet Alcremie,,,,,
alcremie-salted-cream-flower-sweet,10490,alcremie,salted-cream-flower-sweet,sword-shield,0,0,0,51,1261,,,,Lait Salé Fleur en Sucre,Charmilly Lait Salé Fleur en Sucre,,,,,Salted Cream Flower Sweet,Salted Cream Flower Sweet Alcremie,,,,,
alcremie-ruby-swirl-flower-sweet,10491,alcremie,ruby-swirl-flower-sweet,sword-shield,0,0,0,52,1262,,,,Mélange Ruby Fleur en Sucre,Charmilly Mélange Ruby Fleur en Sucre,,,,,Ruby Swirl Flower Sweet,Ruby Swirl Flower Sweet Alcremie,,,,,
alcremie-caramel-swirl-flower-sweet,10492,alcremie,caramel-swirl-flower-sweet,sword-shield,0,0,0,53,1263,,,,Mélange Caramel Fleur en Sucre,Charmilly Mélange Caramel Fleur en Sucre,,,,,Caramel Swirl Flower Sweet,Caramel Swirl Flower Sweet Alcremie,,,,,
alcremie-rainbow-swirl-flower-sweet,10493,alcremie,rainbow-swirl-flower-sweet,sword-shield,0,0,0,54,1264,,,,Mélange Tricolore Fleur en Sucre,Charmilly Mélange Tricolore Fleur en Sucre,,,,,Rainbow Swirl Flower Sweet,Rainbow Swirl Flower Sweet Alcremie,,,,,
alcremie-vanilla-cream-ribbon-sweet,10494,alcremie,vanilla-cream-ribbon-sweet,sword-shield,0,0,0,55,1256,,,,Lait Vanille Ruban en Sucre,Charmilly Lait Vanille Ruban en Sucre,,,,,Vanilla Cream Ribbon Sweet,Vanilla Cream Ribbon Sweet Alcremie,,,,,
alcremie-ruby-cream-ribbon-sweet,10495,alcremie,ruby-cream-ribbon-sweet,sword-shield,0,0,0,56,1257,,,,Lait Ruby Ruban en Sucre,Charmilly Lait Ruby Ruban en Sucre,,,,,Ruby Cream Ribbon Sweet,Ruby Cream Ribbon Sweet Alcremie,,,,,
alcremie-matcha-cream-ribbon-sweet,10496,alcremie,matcha-cream-ribbon-sweet,sword-shield,0,0,0,57,1258,,,,Lait Matcha Ruban en Sucre,Charmilly Lait Matcha Ruban en Sucre,,,,,Matcha Cream Ribbon Sweet,Matcha Cream Ribbon Sweet Alcremie,,,,,
alcremie-mint-cream-ribbon-sweet,10497,alcremie,mint-cream-ribbon-sweet,sword-shield,0,0,0,58,1259,,,,Lait Menthe Ruban en Sucre,Charmilly Lait Menthe Ruban en Sucre,,,,,Mint Cream Ribbon Sweet,Mint Cream Ribbon Sweet Alcremie,,,,,
alcremie-lemon-cream-ribbon-sweet,10498,alcremie,lemon-cream-ribbon-sweet,sword-shield,0,0,0,59,1260,,,,Lait Citron Ruban en Sucre,Charmilly Lait Citron Ruban en Sucre,,,,,Lemon Cream Ribbon Sweet,Lemon Cream Ribbon Sweet Alcremie,,,,,
alcremie-salted-cream-ribbon-sweet,10499,alcremie,salted-cream-ribbon-sweet,sword-shield,0,0,0,60,1261,,,,Lait Salé Ruban en Sucre,Charmilly Lait Salé Ruban en Sucre,,,,,Salted Cream Ribbon Sweet,Salted Cream Ribbon Sweet Alcremie,,,,,
alcremie-ruby-swirl-ribbon-sweet,10500,alcremie,ruby-swirl-ribbon-sweet,sword-shield,0,0,0,61,1262,,,,Mélange Ruby Ruban en Sucre,Charmilly Mélange Ruby Ruban en Sucre,,,,,Ruby Swirl Ribbon Sweet,Ruby Swirl Ribbon Sweet Alcremie,,,,,
alcremie-caramel-swirl-ribbon-sweet,10501,alcremie,caramel-swirl-ribbon-sweet,sword-shield,0,0,0,62,1263,,,,Mélange Caramel Ruban en Sucre,Charmilly Mélange Caramel Ruban en Sucre,,,,,Caramel Swirl Ribbon Sweet,Caramel Swirl Ribbon Sweet Alcremie,,,,,
alcremie-rainbow-swirl-ribbon-sweet,10502,alcremie,rainbow-swirl-ribbon-sweet,sword-shield,0,0,0,63,1264,,,,Mélange Tricolore Ruban en Sucre,Charmilly Mélange Tricolore Ruban en Sucre,,,,,Rainbow Swirl Ribbon Sweet,Rainbow Swirl Ribbon Sweet Alcremie,,,,,
clefable-mega,10503,clefable-mega,mega,mega-dimension,1,1,1,2,69,メガピクシー,,,Méga-Mélodelfe,Méga-Mélodelfe,,,,,Mega Clefable,Mega Clefable,メガピクシー,,,,
victreebel-mega,10504,victreebel-mega,mega,mega-dimension,1,1,1,2,117,メガウツボット,,,Méga-Empiflor,Méga-Empiflor,,,,,Mega Victreebel,Mega Victreebel,メガウツボット,,,,
starmie-mega,10505,starmie-mega,mega,mega-dimension,1,1,1,2,198,メガスターミー,,,Méga-Staross,Méga-Staross,,,,,Mega Starmie,Mega Starmie,メガスターミー,,,,
dragonite-mega,10506,dragonite-mega,mega,mega-dimension,1,1,1,2,251,メガカイリュー,,,Méga-Dracolosse,Méga-Dracolosse,,,,,Mega Dragonite,Mega Dragonite,メガカイリュー,,,,
meganium-mega,10507,meganium-mega,mega,mega-dimension,1,1,1,2,259,メガメガニウム,,,Méga-Méganium,Méga-Méganium,,,,,Mega Meganium,Mega Meganium,メガメガニウム,,,,
feraligatr-mega,10508,feraligatr-mega,mega,mega-dimension,1,1,1,2,266,メガオーダイル,,,Méga-Aligatueur,Méga-Aligatueur,,,,,Mega Feraligatr,Mega Feraligatr,メガオーダイル,,,,
skarmory-mega,10509,skarmory-mega,mega,mega-dimension,1,1,1,2,365,メガエアームド,,,Méga-Airmure,Méga-Airmure,,,,,Mega Skarmory,Mega Skarmory,メガエアームド,,,,
froslass-mega,10510,froslass-mega,mega,mega-dimension,1,1,1,2,523,メガユキメノコ,,,Méga-Momartik,Méga-Momartik,,,,,Mega Froslass,Mega Froslass,メガユキメノコ,,,,
emboar-mega,10511,emboar-mega,mega,mega-dimension,1,1,1,2,686,メガエンブオー,,,Méga-Roitiflam,Méga-Roitiflam,,,,,Mega Emboar,Mega Emboar,メガエンブオー,,,,
excadrill-mega,10512,excadrill-mega,mega,mega-dimension,1,1,1,2,717,メガドリュウズ,,,Méga-Minotaupe,Méga-Minotaupe,,,,,Mega Excadrill,Mega Excadrill,メガドリュウズ,,,,
scolipede-mega,10513,scolipede-mega,mega,mega-dimension,1,1,1,2,734,メガペンドラー,,,Méga-Brutapode,Méga-Brutapode,,,,,Mega Scolipede,Mega Scolipede,メガペンドラー,,,,
scrafty-mega,10514,scrafty-mega,mega,mega-dimension,1,1,1,2,755,メガズルズキン,,,Méga-Baggaïd,Méga-Baggaïd,,,,,Mega Scrafty,Mega Scrafty,メガズルズキン,,,,
eelektross-mega,10515,eelektross-mega,mega,mega-dimension,1,1,1,2,807,メガシビルドン,,,Méga-Ohmassacre,Méga-Ohmassacre,,,,,Mega Eelektross,Mega Eelektross,メガシビルドン,,,,
chandelure-mega,10516,chandelure-mega,mega,mega-dimension,1,1,1,2,813,メガシャンデラ,,,Méga-Lugulabre,Méga-Lugulabre,,,,,Mega Chandelure,Mega Chandelure,メガシャンデラ,,,,
chesnaught-mega,10517,chesnaught-mega,mega,mega-dimension,1,1,1,2,870,メガブリガロン,,,Méga-Blindépique,Méga-Blindépique,,,,,Mega Chesnaught,Mega Chesnaught,メガブリガロン,,,,
delphox-mega,10518,delphox-mega,mega,mega-dimension,1,1,1,2,874,メガマフォクシー,,,Méga-Goupelin,Méga-Goupelin,,,,,Mega Delphox,Mega Delphox,メガマフォクシー,,,,
