item,version_group,version,type,subtype,location_area_pokedb,location_detail,is_repeatable,is_hidden,is_guaranteed,quantity,probability,cost_amount,currency,required_badge,unlock_condition,notes,source
spelon-berry,brilliant-diamond-shining-pearl,,walking-pokemon,,amity-square,Amity Square (found by walking Pokémon),1,0,1,,,,,,,,bulbapedia
pamtre-berry,ruby-sapphire,,overworld,visible,hoenn-route-123,Route 123 (Berry Master's wife),0,0,1,,,,,,,,bulbapedia
pamtre-berry,emerald,,overworld,visible,hoenn-route-123,Route 123 (Berry Master's wife),0,0,1,,,,,,,,bulbapedia
pamtre-berry,ruby-sapphire,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 5 players) (E),1,0,1,,,,,,,,bulbapedia
pamtre-berry,emerald,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 5 players) (E),1,0,1,,,,,,,,bulbapedia
pamtre-berry,firered-leafgreen,,pickup,,,Pickup (any level),1,0,1,,,,,,,,bulbapedia
pamtre-berry,firered-leafgreen,,exchange,game-corner,,Joyful Game Corner (Dodrio Berry Picking with 5 players),1,0,1,,,,,,,,bulbapedia
pamtre-berry,diamond-pearl,,walking-pokemon,,amity-square,"Amity Square (found by walking Pokémon, given by a man (Pt))",1,0,1,,,,,,,,bulbapedia
pamtre-berry,platinum,,walking-pokemon,,amity-square,"Amity Square (found by walking Pokémon, given by a man (Pt))",1,0,1,,,,,,,,bulbapedia
pamtre-berry,diamond-pearl,,trade,trade,,Spin Trade (5 players) (Pt),1,0,1,,,,,,,,bulbapedia
pamtre-berry,platinum,,trade,trade,,Spin Trade (5 players) (Pt),1,0,1,,,,,,,,bulbapedia
pamtre-berry,heartgold-soulsilver,,trade,trade,,Spin Trade (5 players),1,0,1,,,,,,,,bulbapedia
pamtre-berry,heartgold-soulsilver,,pokewalker,,,"White Lake (3500+ steps), Beyond the Sea (2000+ steps)",1,0,1,,,,,,,,bulbapedia
pamtre-berry,black-white,,dream,,,Transfer from Dream World,1,0,1,,,,,,,,bulbapedia
pamtre-berry,black-2-white-2,,dream,,,Transfer from Dream World,1,0,1,,,,,,,,bulbapedia
pamtre-berry,black-white,,dream,,,Dream Park,1,0,1,,,,,,,,bulbapedia
pamtre-berry,black-2-white-2,,dream,,,Dream Park,1,0,1,,,,,,,,bulbapedia
pamtre-berry,x-y,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
pamtre-berry,omega-ruby-alpha-sapphire,,overworld,visible,hoenn-route-123,Route 123 (Berry Masters's wife),0,0,1,,,,,,,,bulbapedia
pamtre-berry,omega-ruby-alpha-sapphire,,contest,,,Hyper Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
pamtre-berry,brilliant-diamond-shining-pearl,,walking-pokemon,,amity-square,Amity Square (found by walking Pokémon),1,0,1,,,,,,,,bulbapedia
watmel-berry,ruby-sapphire,,overworld,visible,hoenn-route-123,Route 123 (Berry Master's wife),0,0,1,,,,,,,,bulbapedia
watmel-berry,emerald,,overworld,visible,hoenn-route-123,Route 123 (Berry Master's wife),0,0,1,,,,,,,,bulbapedia
watmel-berry,ruby-sapphire,,overworld,,lilycove-city,Lilycove City (Quiz Lady) (E),1,0,1,,,,,,,,bulbapedia
watmel-berry,emerald,,overworld,,lilycove-city,Lilycove City (Quiz Lady) (E),1,0,1,,,,,,,,bulbapedia
watmel-berry,ruby-sapphire,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 5 players) (E),1,0,1,,,,,,,,bulbapedia
watmel-berry,emerald,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 5 players) (E),1,0,1,,,,,,,,bulbapedia
watmel-berry,firered-leafgreen,,pickup,,,Pickup (any level),1,0,1,,,,,,,,bulbapedia
watmel-berry,firered-leafgreen,,exchange,game-corner,,Joyful Game Corner (Dodrio Berry Picking with 5 players),1,0,1,,,,,,,,bulbapedia
watmel-berry,diamond-pearl,,walking-pokemon,,amity-square,"Amity Square (found by walking Pokémon, given by a man (Pt))",1,0,1,,,,,,,,bulbapedia
watmel-berry,platinum,,walking-pokemon,,amity-square,"Amity Square (found by walking Pokémon, given by a man (Pt))",1,0,1,,,,,,,,bulbapedia
watmel-berry,diamond-pearl,,trade,trade,,Spin Trade (5 players) (Pt),1,0,1,,,,,,,,bulbapedia
watmel-berry,platinum,,trade,trade,,Spin Trade (5 players) (Pt),1,0,1,,,,,,,,bulbapedia
watmel-berry,heartgold-soulsilver,,trade,trade,,Spin Trade (5 players),1,0,1,,,,,,,,bulbapedia
watmel-berry,heartgold-soulsilver,,pokewalker,,,White Lake (4000+ steps),1,0,1,,,,,,,,bulbapedia
watmel-berry,black-white,,dream,,,Transfer from Dream World,1,0,1,,,,,,,,bulbapedia
watmel-berry,black-2-white-2,,dream,,,Transfer from Dream World,1,0,1,,,,,,,,bulbapedia
watmel-berry,black-white,,dream,,icy-cave,Icy Cave,1,0,1,,,,,,,,bulbapedia
watmel-berry,black-2-white-2,,dream,,icy-cave,Icy Cave,1,0,1,,,,,,,,bulbapedia
watmel-berry,x-y,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
watmel-berry,omega-ruby-alpha-sapphire,,overworld,visible,hoenn-route-123,Route 123 (Berry Masters's wife),0,0,1,,,,,,,,bulbapedia
watmel-berry,omega-ruby-alpha-sapphire,,contest,,,Hyper Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
watmel-berry,brilliant-diamond-shining-pearl,,walking-pokemon,,amity-square,Amity Square (found by walking Pokémon),1,0,1,,,,,,,,bulbapedia
durin-berry,ruby-sapphire,,overworld,visible,hoenn-route-123,Route 123 (Berry Master's wife),0,0,1,,,,,,,,bulbapedia
durin-berry,emerald,,overworld,visible,hoenn-route-123,Route 123 (Berry Master's wife),0,0,1,,,,,,,,bulbapedia
durin-berry,ruby-sapphire,,overworld,,lilycove-city,Lilycove City (Quiz Lady) (E),1,0,1,,,,,,,,bulbapedia
durin-berry,emerald,,overworld,,lilycove-city,Lilycove City (Quiz Lady) (E),1,0,1,,,,,,,,bulbapedia
durin-berry,ruby-sapphire,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 5 players) (E),1,0,1,,,,,,,,bulbapedia
durin-berry,emerald,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 5 players) (E),1,0,1,,,,,,,,bulbapedia
durin-berry,firered-leafgreen,,pickup,,,Pickup (any level),1,0,1,,,,,,,,bulbapedia
durin-berry,firered-leafgreen,,exchange,game-corner,,Joyful Game Corner (Dodrio Berry Picking with 5 players),1,0,1,,,,,,,,bulbapedia
durin-berry,diamond-pearl,,walking-pokemon,,amity-square,"Amity Square (found by walking Pokémon, given by a man (Pt))",1,0,1,,,,,,,,bulbapedia
durin-berry,platinum,,walking-pokemon,,amity-square,"Amity Square (found by walking Pokémon, given by a man (Pt))",1,0,1,,,,,,,,bulbapedia
durin-berry,diamond-pearl,,trade,trade,,Spin Trade (5 players) (Pt),1,0,1,,,,,,,,bulbapedia
durin-berry,platinum,,trade,trade,,Spin Trade (5 players) (Pt),1,0,1,,,,,,,,bulbapedia
durin-berry,heartgold-soulsilver,,overworld,,fuchsia-city,Fuchsia City,1,0,1,,,,,,,,bulbapedia
durin-berry,heartgold-soulsilver,,trade,trade,,Spin Trade (5 players),1,0,1,,,,,,,,bulbapedia
durin-berry,heartgold-soulsilver,,pokewalker,,,Big Forest (3500+ steps),1,0,1,,,,,,,,bulbapedia
durin-berry,black-white,,dream,,,Transfer from Dream World,1,0,1,,,,,,,,bulbapedia
durin-berry,black-2-white-2,,dream,,,Transfer from Dream World,1,0,1,,,,,,,,bulbapedia
durin-berry,black-white,,dream,,icy-cave,Icy Cave,1,0,1,,,,,,,,bulbapedia
durin-berry,black-2-white-2,,dream,,icy-cave,Icy Cave,1,0,1,,,,,,,,bulbapedia
durin-berry,x-y,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
durin-berry,omega-ruby-alpha-sapphire,,overworld,visible,hoenn-route-123,Route 123 (Berry Masters's wife),0,0,1,,,,,,,,bulbapedia
durin-berry,omega-ruby-alpha-sapphire,,contest,,,Hyper Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
durin-berry,brilliant-diamond-shining-pearl,,walking-pokemon,,amity-square,Amity Square (found by walking Pokémon),1,0,1,,,,,,,,bulbapedia
belue-berry,ruby-sapphire,,overworld,visible,hoenn-route-123,Route 123 (Berry Master's wife),0,0,1,,,,,,,,bulbapedia
belue-berry,emerald,,overworld,visible,hoenn-route-123,Route 123 (Berry Master's wife),0,0,1,,,,,,,,bulbapedia
belue-berry,ruby-sapphire,,overworld,,lilycove-city,Lilycove City (Quiz Lady) (E),1,0,1,,,,,,,,bulbapedia
belue-berry,emerald,,overworld,,lilycove-city,Lilycove City (Quiz Lady) (E),1,0,1,,,,,,,,bulbapedia
belue-berry,ruby-sapphire,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 5 players) (E),1,0,1,,,,,,,,bulbapedia
belue-berry,emerald,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 5 players) (E),1,0,1,,,,,,,,bulbapedia
belue-berry,firered-leafgreen,,pickup,,,Pickup (any level),1,0,1,,,,,,,,bulbapedia
belue-berry,firered-leafgreen,,exchange,game-corner,,Joyful Game Corner (Dodrio Berry Picking with 5 players),1,0,1,,,,,,,,bulbapedia
belue-berry,diamond-pearl,,walking-pokemon,,amity-square,"Amity Square (found by walking Pokémon, given by a man (Pt))",1,0,1,,,,,,,,bulbapedia
belue-berry,platinum,,walking-pokemon,,amity-square,"Amity Square (found by walking Pokémon, given by a man (Pt))",1,0,1,,,,,,,,bulbapedia
belue-berry,diamond-pearl,,trade,trade,,Spin Trade (5 players) (Pt),1,0,1,,,,,,,,bulbapedia
belue-berry,platinum,,trade,trade,,Spin Trade (5 players) (Pt),1,0,1,,,,,,,,bulbapedia
belue-berry,heartgold-soulsilver,,trade,trade,,Spin Trade (5 players),1,0,1,,,,,,,,bulbapedia
belue-berry,heartgold-soulsilver,,pokewalker,,,Big Forest (2500+ steps),1,0,1,,,,,,,,bulbapedia
belue-berry,black-white,,dream,,,Transfer from Dream World,1,0,1,,,,,,,,bulbapedia
belue-berry,black-2-white-2,,dream,,,Transfer from Dream World,1,0,1,,,,,,,,bulbapedia
belue-berry,black-white,,dream,,icy-cave,Icy Cave,1,0,1,,,,,,,,bulbapedia
belue-berry,black-2-white-2,,dream,,icy-cave,Icy Cave,1,0,1,,,,,,,,bulbapedia
belue-berry,x-y,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
belue-berry,omega-ruby-alpha-sapphire,,overworld,visible,hoenn-route-123,Route 123 (Berry Masters's wife),0,0,1,,,,,,,,bulbapedia
belue-berry,omega-ruby-alpha-sapphire,,contest,,,Hyper Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
belue-berry,brilliant-diamond-shining-pearl,,walking-pokemon,,amity-square,Amity Square (found by walking Pokémon),1,0,1,,,,,,,,bulbapedia
occa-berry,diamond-pearl,,wild-pokemon,held,,Transfer from My Pokémon Ranch (held by Hayley's Combee and Metagross),0,0,1,,,,,,,,bulbapedia
occa-berry,platinum,,wild-pokemon,held,,Transfer from My Pokémon Ranch (held by Hayley's Combee and Metagross),0,0,1,,,,,,,,bulbapedia
occa-berry,diamond-pearl,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
occa-berry,platinum,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
occa-berry,diamond-pearl,,overworld,,,IV (Scratch-Off Cards),1,0,1,,,,,,,,bulbapedia
occa-berry,platinum,,overworld,,,IV (Scratch-Off Cards),1,0,1,,,,,,,,bulbapedia
occa-berry,diamond-pearl,,wild-pokemon,held,,Held by Mawile (5% chance),1,0,0,,5,,,,,,bulbapedia
occa-berry,platinum,,wild-pokemon,held,,Held by Mawile (5% chance),1,0,0,,5,,,,,,bulbapedia
occa-berry,heartgold-soulsilver,,mom,,,Bought by player's Mom,1,0,1,,,,,,,,bulbapedia
occa-berry,heartgold-soulsilver,,overworld,,,IV (Scratch-Off Cards),1,0,1,,,,,,,,bulbapedia
occa-berry,heartgold-soulsilver,,wild-pokemon,held,,Held by Mawile (5% chance) (SS),1,0,0,,5,,,,,,bulbapedia
occa-berry,heartgold-soulsilver,,pokewalker,,,"Hoenn Field (2500+ steps), Winner's Path (held by wild Bronzor, 0+ steps)",1,0,1,,,,,,,,bulbapedia
occa-berry,black-white,,wild-pokemon,held,,Held by Mawile and Pansage (5% chance),1,0,0,,5,,,,,,bulbapedia
occa-berry,black-2-white-2,,shop,,join-avenue,Join Avenue (Flower Shop),1,0,1,,,,,,,,bulbapedia
occa-berry,black-2-white-2,,wild-pokemon,held,,Held by Mawile and Pansage (5% chance each),1,0,0,,5,,,,,,bulbapedia
occa-berry,black-white,,dream,,,First completion of the tutorial (player will be given five of one of the damage-reducing Berries from Fennel),0,0,1,,,,,,,,bulbapedia
occa-berry,black-2-white-2,,dream,,,First completion of the tutorial (player will be given five of one of the damage-reducing Berries from Fennel),0,0,1,,,,,,,,bulbapedia
occa-berry,black-white,,dream,,,Share Shelf,1,0,1,,,,,,,,bulbapedia
occa-berry,black-2-white-2,,dream,,,Share Shelf,1,0,1,,,,,,,,bulbapedia
occa-berry,x-y,,overworld,,,Inverse House,1,0,1,,,,,,,,bulbapedia
occa-berry,x-y,,berry-tree,,,Red Berry trees,1,0,1,,,,,,,,bulbapedia
occa-berry,omega-ruby-alpha-sapphire,,overworld,visible,hoenn-route-123,Route 123,0,0,1,,,,,,,,bulbapedia
occa-berry,omega-ruby-alpha-sapphire,,overworld,,,Inverse Battle Stop,1,0,1,,,,,,,,bulbapedia
occa-berry,omega-ruby-alpha-sapphire,,contest,,,Master Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
occa-berry,sun-moon,,wild-pokemon,held,,Held by Totem Vikavolt (SM),0,0,1,,,,,,,,bulbapedia
occa-berry,ultra-sun-ultra-moon,,wild-pokemon,held,,Held by Totem Vikavolt (SM),0,0,1,,,,,,,,bulbapedia
occa-berry,sun-moon,,harvest,,,"Berry piles (Poni Wilds, Poni Plains)",1,0,1,,,,,,,,bulbapedia
occa-berry,ultra-sun-ultra-moon,,harvest,,,"Berry piles (Poni Wilds, Poni Plains)",1,0,1,,,,,,,,bulbapedia
occa-berry,sun-moon,,overworld,,,Ambush encounters (Abomasnow in Ultra Space Wilds (USUM)),1,0,1,,,,,,,,bulbapedia
occa-berry,ultra-sun-ultra-moon,,overworld,,,Ambush encounters (Abomasnow in Ultra Space Wilds (USUM)),1,0,1,,,,,,,,bulbapedia
occa-berry,sword-shield,,berry-tree,,,Berry trees (Bridge Field),1,0,1,,,,,,,,bulbapedia
occa-berry,the-isle-of-armor,,berry-tree,,,Berry trees (Fields of Honor),1,0,1,,,,,,,,bulbapedia
occa-berry,the-crown-tundra,,berry-tree,,,Berry trees (Ballimere Lake),1,0,1,,,,,,,,bulbapedia
occa-berry,brilliant-diamond-shining-pearl,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
occa-berry,brilliant-diamond-shining-pearl,,overworld,,,"Picked up by walking Pokémon (Relaxed, Lax, Serious, Jolly, Naive, Modest, Mild, Rash Natures)",1,0,1,,,,,,,,bulbapedia
occa-berry,scarlet-violet,,overworld,sparkling,,Sparkling overworld item (Socarrat Trail),1,0,1,,,,,,,,bulbapedia
passho-berry,diamond-pearl,,wild-pokemon,held,,Transfer from My Pokémon Ranch (held by Hayley's Ponyta),0,0,1,,,,,,,,bulbapedia
passho-berry,platinum,,wild-pokemon,held,,Transfer from My Pokémon Ranch (held by Hayley's Ponyta),0,0,1,,,,,,,,bulbapedia
passho-berry,diamond-pearl,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
passho-berry,platinum,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
passho-berry,diamond-pearl,,overworld,,,IV (Scratch-Off Cards),1,0,1,,,,,,,,bulbapedia
passho-berry,platinum,,overworld,,,IV (Scratch-Off Cards),1,0,1,,,,,,,,bulbapedia
passho-berry,diamond-pearl,,wild-pokemon,held,,Held by Phanpy (5% chance),1,0,0,,5,,,,,,bulbapedia
passho-berry,platinum,,wild-pokemon,held,,Held by Phanpy (5% chance),1,0,0,,5,,,,,,bulbapedia
passho-berry,heartgold-soulsilver,,trade,trade,digletts-cave,Diglett's Cave (in-game trade),0,0,1,,,,,,,,bulbapedia
passho-berry,heartgold-soulsilver,,mom,,,Bought by player's Mom,1,0,1,,,,,,,,bulbapedia
passho-berry,heartgold-soulsilver,,overworld,,,IV (Scratch-Off Cards),1,0,1,,,,,,,,bulbapedia
passho-berry,heartgold-soulsilver,,wild-pokemon,held,,Held by Phanpy and Donphan (5% chance each),1,0,0,,5,,,,,,bulbapedia
passho-berry,heartgold-soulsilver,,pokewalker,,,Hoenn Field (3000+ steps),1,0,1,,,,,,,,bulbapedia
passho-berry,black-white,,wild-pokemon,held,,Held by Pansear (5% chance),1,0,0,,5,,,,,,bulbapedia
passho-berry,black-2-white-2,,shop,,join-avenue,Join Avenue (Flower Shop),1,0,1,,,,,,,,bulbapedia
passho-berry,black-2-white-2,,wild-pokemon,held,,Held by Pansear (5% chance),1,0,0,,5,,,,,,bulbapedia
passho-berry,black-white,,dream,,,First completion of the tutorial (player will be given five of one of the damage-reducing Berries from Fennel),0,0,1,,,,,,,,bulbapedia
passho-berry,black-2-white-2,,dream,,,First completion of the tutorial (player will be given five of one of the damage-reducing Berries from Fennel),0,0,1,,,,,,,,bulbapedia
passho-berry,x-y,,overworld,,,Inverse House,1,0,1,,,,,,,,bulbapedia
passho-berry,x-y,,berry-tree,,,Blue Berry trees,1,0,1,,,,,,,,bulbapedia
passho-berry,omega-ruby-alpha-sapphire,,overworld,visible,hoenn-route-123,Route 123,0,0,1,,,,,,,,bulbapedia
passho-berry,omega-ruby-alpha-sapphire,,overworld,,,Inverse Battle Stop,1,0,1,,,,,,,,bulbapedia
passho-berry,omega-ruby-alpha-sapphire,,contest,,,Master Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
passho-berry,sun-moon,,harvest,,,"Berry piles (Poni Wilds, Poni Plains)",1,0,1,,,,,,,,bulbapedia
passho-berry,ultra-sun-ultra-moon,,harvest,,,"Berry piles (Poni Wilds, Poni Plains)",1,0,1,,,,,,,,bulbapedia
passho-berry,sun-moon,,overworld,,,Ambush encounters (Magcargo in Ultra Space Wilds (USUM)),1,0,1,,,,,,,,bulbapedia
passho-berry,ultra-sun-ultra-moon,,overworld,,,Ambush encounters (Magcargo in Ultra Space Wilds (USUM)),1,0,1,,,,,,,,bulbapedia
passho-berry,sword-shield,,berry-tree,,,Berry trees (Bridge Field),1,0,1,,,,,,,,bulbapedia
passho-berry,the-isle-of-armor,,berry-tree,,,Berry trees (Fields of Honor),1,0,1,,,,,,,,bulbapedia
passho-berry,the-crown-tundra,,berry-tree,,,Berry trees (Ballimere Lake),1,0,1,,,,,,,,bulbapedia
passho-berry,brilliant-diamond-shining-pearl,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
passho-berry,brilliant-diamond-shining-pearl,,overworld,,,"Picked up by walking Pokémon (Lonely, Docile, Timid, Quiet, Bashful, Calm, Gentle, Careful Natures)",1,0,1,,,,,,,,bulbapedia
passho-berry,scarlet-violet,,overworld,sparkling,,Sparkling overworld item (Socarrat Trail),1,0,1,,,,,,,,bulbapedia
wacan-berry,diamond-pearl,,wild-pokemon,held,,Transfer from My Pokémon Ranch (held by Hayley's Finneon),0,0,1,,,,,,,,bulbapedia
wacan-berry,platinum,,wild-pokemon,held,,Transfer from My Pokémon Ranch (held by Hayley's Finneon),0,0,1,,,,,,,,bulbapedia
wacan-berry,diamond-pearl,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
wacan-berry,platinum,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
wacan-berry,diamond-pearl,,overworld,,,IV (Scratch-Off Cards),1,0,1,,,,,,,,bulbapedia
wacan-berry,platinum,,overworld,,,IV (Scratch-Off Cards),1,0,1,,,,,,,,bulbapedia
wacan-berry,diamond-pearl,,wild-pokemon,held,,Held by Buizel and Floatzel (5% chance each),1,0,0,,5,,,,,,bulbapedia
wacan-berry,platinum,,wild-pokemon,held,,Held by Buizel and Floatzel (5% chance each),1,0,0,,5,,,,,,bulbapedia
wacan-berry,heartgold-soulsilver,,trade,trade,pewter-city,Pewter City (in-game trade),0,0,1,,,,,,,,bulbapedia
wacan-berry,heartgold-soulsilver,,mom,,,Bought by player's Mom,1,0,1,,,,,,,,bulbapedia
wacan-berry,heartgold-soulsilver,,overworld,,,IV (Scratch-Off Cards),1,0,1,,,,,,,,bulbapedia
wacan-berry,heartgold-soulsilver,,wild-pokemon,held,,Held by Buizel and Floatzel (5% chance each),1,0,0,,5,,,,,,bulbapedia
wacan-berry,heartgold-soulsilver,,pokewalker,,,"Hoenn Field (3500+ steps), Winner's Path (held by wild Magikarp, 0+ steps)",1,0,1,,,,,,,,bulbapedia
wacan-berry,black-white,,wild-pokemon,held,,Held by Buizel and Floatzel (5% chance),1,0,0,,5,,,,,,bulbapedia
wacan-berry,black-2-white-2,,shop,,join-avenue,Join Avenue (Flower Shop),1,0,1,,,,,,,,bulbapedia
wacan-berry,black-white,,dream,,,First completion of the tutorial (player will be given five of one of the damage-reducing Berries from Fennel),0,0,1,,,,,,,,bulbapedia
wacan-berry,black-2-white-2,,dream,,,First completion of the tutorial (player will be given five of one of the damage-reducing Berries from Fennel),0,0,1,,,,,,,,bulbapedia
wacan-berry,x-y,,overworld,,kalos-route-18,"Route 18, Inverse House",1,0,1,,,,,,,,bulbapedia
wacan-berry,x-y,,berry-tree,,,Yellow Berry trees,1,0,1,,,,,,,,bulbapedia
wacan-berry,omega-ruby-alpha-sapphire,,overworld,visible,hoenn-route-123,Route 123,0,0,1,,,,,,,,bulbapedia
wacan-berry,omega-ruby-alpha-sapphire,,overworld,,,Inverse Battle Stop,1,0,1,,,,,,,,bulbapedia
wacan-berry,omega-ruby-alpha-sapphire,,contest,,,Master Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
wacan-berry,sun-moon,,wild-pokemon,held,,Held by Totem Araquanid (USUM),0,0,1,,,,,,,,bulbapedia
wacan-berry,ultra-sun-ultra-moon,,wild-pokemon,held,,Held by Totem Araquanid (USUM),0,0,1,,,,,,,,bulbapedia
wacan-berry,sun-moon,,harvest,,,"Berry piles (Poni Wilds, Poni Plains)",1,0,1,,,,,,,,bulbapedia
wacan-berry,ultra-sun-ultra-moon,,harvest,,,"Berry piles (Poni Wilds, Poni Plains)",1,0,1,,,,,,,,bulbapedia
wacan-berry,sun-moon,,overworld,,,Ambush encounters (Floatzel in Ultra Space Wilds (USUM)),1,0,1,,,,,,,,bulbapedia
wacan-berry,ultra-sun-ultra-moon,,overworld,,,Ambush encounters (Floatzel in Ultra Space Wilds (USUM)),1,0,1,,,,,,,,bulbapedia
wacan-berry,sword-shield,,berry-tree,,,Berry trees (Hammerlocke Hills),1,0,1,,,,,,,,bulbapedia
wacan-berry,the-crown-tundra,,berry-tree,,,Berry trees (Giant's Bed),1,0,1,,,,,,,,bulbapedia
wacan-berry,brilliant-diamond-shining-pearl,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
wacan-berry,brilliant-diamond-shining-pearl,,overworld,,,"Picked up by walking Pokémon (Relaxed, Lax, Serious, Jolly, Naive, Modest, Mild, Rash Natures)",1,0,1,,,,,,,,bulbapedia
wacan-berry,scarlet-violet,,overworld,sparkling,,Sparkling overworld item (Socarrat Trail),1,0,1,,,,,,,,bulbapedia
yache-berry,diamond-pearl,,wild-pokemon,held,,Transfer from My Pokémon Ranch (held by Hayley's Staravia and Flygon),0,0,1,,,,,,,,bulbapedia
yache-berry,platinum,,wild-pokemon,held,,Transfer from My Pokémon Ranch (held by Hayley's Staravia and Flygon),0,0,1,,,,,,,,bulbapedia
yache-berry,diamond-pearl,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
yache-berry,platinum,,overworld,,pastoria-city,Pastoria City,1,0,1,,,,,,,,bulbapedia
yache-berry,diamond-pearl,,overworld,,,IV (Scratch-Off Cards),1,0,1,,,,,,,,bulbapedia
yache-berry,platinum,,overworld,,,IV (Scratch-Off Cards),1,0,1,,,,,,,,bulbapedia
yache-berry,diamond-pearl,,wild-pokemon,held,,Held by Starly and Staravia (5% chance each),1,0,0,,5,,,,,,bulbapedia
yache-berry,platinum,,wild-pokemon,held,,Held by Starly and Staravia (5% chance each),1,0,0,,5,,,,,,bulbapedia
