id,version_group,version,location_area,pokemon,method,slot,rarity,min_level,max_level,conditions,min_perfect_ivs,always_shiny,never_shiny,is_alpha
101261,sword-shield,shield,1405,pumpkaboo-average,max-raid,1,40,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101262,sword-shield,shield,1405,haunter,max-raid,2,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101263,sword-shield,shield,1405,dusclops,max-raid,3,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101264,sword-shield,shield,1405,drifblim,max-raid,4,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101265,sword-shield,shield,1405,trevenant,max-raid,1,40,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101266,sword-shield,shield,1405,haunter,max-raid,2,20,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101267,sword-shield,shield,1405,dusclops,max-raid,3,20,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101268,sword-shield,shield,1405,drifblim,max-raid,4,20,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101269,sword-shield,shield,1405,dusclops,max-raid,1,20,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101270,sword-shield,shield,1405,drifblim,max-raid,2,20,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101271,sword-shield,shield,1405,jellicent-male,max-raid,3,20,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101272,sword-shield,shield,1405,trevenant,max-raid,4,20,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101273,sword-shield,shield,1405,gourgeist-average,max-raid,5,20,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101274,sword-shield,sword,1405,yamask-galar,max-raid,1,35,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101275,sword-shield,sword,1405,honedge,max-raid,2,35,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101276,sword-shield,sword,1405,sinistea,max-raid,3,20,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101277,sword-shield,sword,1405,drifloon,max-raid,4,10,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101278,sword-shield,sword,1405,drifloon,max-raid,1,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101279,sword-shield,sword,1405,sinistea,max-raid,2,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101280,sword-shield,sword,1405,doublade,max-raid,3,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101281,sword-shield,sword,1405,pumpkaboo-average,max-raid,4,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101282,sword-shield,sword,1405,pumpkaboo-average,max-raid,1,40,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101283,sword-shield,sword,1405,drifblim,max-raid,2,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101284,sword-shield,sword,1405,doublade,max-raid,3,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101285,sword-shield,sword,1405,gourgeist-average,max-raid,4,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101286,sword-shield,sword,1405,gourgeist-average,max-raid,1,40,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101287,sword-shield,sword,1405,gourgeist-average,max-raid,2,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101288,sword-shield,sword,1405,polteageist,max-raid,3,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101289,sword-shield,sword,1405,drifblim,max-raid,4,10,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101290,sword-shield,sword,1405,pumpkaboo-average,max-raid,5,10,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101291,sword-shield,sword,1405,gourgeist-average,max-raid,1,35,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101292,sword-shield,sword,1405,polteageist,max-raid,2,30,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101293,sword-shield,sword,1405,gourgeist-average,max-raid,3,29,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101294,sword-shield,sword,1405,aegislash-shield,max-raid,4,5,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101295,sword-shield,sword,1405,runerigus,max-raid,5,1,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101296,sword-shield,shield,1405,yamask-galar,max-raid,1,35,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101297,sword-shield,shield,1405,honedge,max-raid,2,35,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101298,sword-shield,shield,1405,sinistea,max-raid,3,20,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101299,sword-shield,shield,1405,drifloon,max-raid,4,10,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101300,sword-shield,shield,1405,drifloon,max-raid,1,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101301,sword-shield,shield,1405,sinistea,max-raid,2,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101302,sword-shield,shield,1405,corsola-galar,max-raid,3,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101303,sword-shield,shield,1405,doublade,max-raid,4,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101304,sword-shield,shield,1405,corsola-galar,max-raid,1,40,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101305,sword-shield,shield,1405,sableye,max-raid,2,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101306,sword-shield,shield,1405,drifblim,max-raid,3,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101307,sword-shield,shield,1405,doublade,max-raid,4,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101308,sword-shield,shield,1405,cursola,max-raid,1,40,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101309,sword-shield,shield,1405,sableye,max-raid,2,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101310,sword-shield,shield,1405,polteageist,max-raid,3,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101311,sword-shield,shield,1405,corsola-galar,max-raid,4,10,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101312,sword-shield,shield,1405,drifblim,max-raid,5,10,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101313,sword-shield,shield,1405,sableye,max-raid,1,35,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101314,sword-shield,shield,1405,polteageist,max-raid,2,30,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101315,sword-shield,shield,1405,cursola,max-raid,3,29,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101316,sword-shield,shield,1405,aegislash-shield,max-raid,4,5,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101317,sword-shield,shield,1405,runerigus,max-raid,5,1,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101318,sword-shield,sword,1406,hoothoot,max-raid,1,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101319,sword-shield,sword,1406,pidove,max-raid,2,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101320,sword-shield,sword,1406,natu,max-raid,3,20,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101321,sword-shield,sword,1406,rufflet,max-raid,4,10,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101322,sword-shield,sword,1406,natu,max-raid,1,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101323,sword-shield,sword,1406,rufflet,max-raid,2,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101324,sword-shield,sword,1406,tranquill,max-raid,3,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101325,sword-shield,sword,1406,woobat,max-raid,4,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101326,sword-shield,sword,1406,tranquill,max-raid,1,40,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101327,sword-shield,sword,1406,noctowl,max-raid,2,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101328,sword-shield,sword,1406,unfezant,max-raid,3,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101329,sword-shield,sword,1406,swoobat,max-raid,4,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101330,sword-shield,sword,1406,unfezant,max-raid,1,35,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101331,sword-shield,sword,1406,noctowl,max-raid,2,25,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101332,sword-shield,sword,1406,swoobat,max-raid,3,25,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101333,sword-shield,sword,1406,xatu,max-raid,4,15,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101334,sword-shield,sword,1406,noctowl,max-raid,1,30,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101335,sword-shield,sword,1406,swoobat,max-raid,2,30,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101336,sword-shield,sword,1406,xatu,max-raid,3,20,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101337,sword-shield,sword,1406,braviary,max-raid,4,15,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101338,sword-shield,sword,1406,sigilyph,max-raid,5,5,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101339,sword-shield,shield,1406,hoothoot,max-raid,1,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101340,sword-shield,shield,1406,pidove,max-raid,2,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101341,sword-shield,shield,1406,natu,max-raid,3,20,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101342,sword-shield,shield,1406,vullaby,max-raid,4,10,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101343,sword-shield,shield,1406,natu,max-raid,1,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101344,sword-shield,shield,1406,vullaby,max-raid,2,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101345,sword-shield,shield,1406,tranquill,max-raid,3,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101346,sword-shield,shield,1406,woobat,max-raid,4,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101347,sword-shield,shield,1406,tranquill,max-raid,1,40,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101348,sword-shield,shield,1406,noctowl,max-raid,2,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101349,sword-shield,shield,1406,unfezant,max-raid,3,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101350,sword-shield,shield,1406,swoobat,max-raid,4,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101351,sword-shield,shield,1406,unfezant,max-raid,1,35,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101352,sword-shield,shield,1406,noctowl,max-raid,2,25,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101353,sword-shield,shield,1406,swoobat,max-raid,3,25,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101354,sword-shield,shield,1406,xatu,max-raid,4,15,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101355,sword-shield,shield,1406,noctowl,max-raid,1,30,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101356,sword-shield,shield,1406,swoobat,max-raid,2,30,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101357,sword-shield,shield,1406,xatu,max-raid,3,20,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101358,sword-shield,shield,1406,mandibuzz,max-raid,4,15,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101359,sword-shield,shield,1406,sigilyph,max-raid,5,5,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101360,sword-shield,sword,1406,hoothoot,max-raid,1,35,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101361,sword-shield,sword,1406,natu,max-raid,2,35,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101362,sword-shield,sword,1406,rookidee,max-raid,3,20,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101363,sword-shield,sword,1406,wingull,max-raid,4,10,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101364,sword-shield,sword,1406,wingull,max-raid,1,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101365,sword-shield,sword,1406,rookidee,max-raid,2,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101366,sword-shield,sword,1406,butterfree,max-raid,3,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101367,sword-shield,sword,1406,corvisquire,max-raid,4,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101368,sword-shield,sword,1406,corvisquire,max-raid,1,40,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101369,sword-shield,sword,1406,butterfree,max-raid,2,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101370,sword-shield,sword,1406,noctowl,max-raid,3,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101371,sword-shield,sword,1406,pelipper,max-raid,4,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101372,sword-shield,sword,1406,hawlucha,max-raid,1,40,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101373,sword-shield,sword,1406,noctowl,max-raid,2,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101374,sword-shield,sword,1406,xatu,max-raid,3,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101375,sword-shield,sword,1406,pelipper,max-raid,4,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101376,sword-shield,sword,1406,xatu,max-raid,1,25,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101377,sword-shield,sword,1406,hawlucha,max-raid,2,25,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101378,sword-shield,sword,1406,pelipper,max-raid,3,20,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101379,sword-shield,sword,1406,corviknight,max-raid,4,15,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101380,sword-shield,sword,1406,noctowl,max-raid,5,10,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101381,sword-shield,sword,1406,delibird,max-raid,6,5,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101382,sword-shield,shield,1406,hoothoot,max-raid,1,35,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101383,sword-shield,shield,1406,natu,max-raid,2,35,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101384,sword-shield,shield,1406,rookidee,max-raid,3,20,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101385,sword-shield,shield,1406,wingull,max-raid,4,10,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101386,sword-shield,shield,1406,wingull,max-raid,1,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101387,sword-shield,shield,1406,rookidee,max-raid,2,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101388,sword-shield,shield,1406,butterfree,max-raid,3,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101389,sword-shield,shield,1406,corvisquire,max-raid,4,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101390,sword-shield,shield,1406,corvisquire,max-raid,1,40,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101391,sword-shield,shield,1406,butterfree,max-raid,2,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101392,sword-shield,shield,1406,noctowl,max-raid,3,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101393,sword-shield,shield,1406,pelipper,max-raid,4,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101394,sword-shield,shield,1406,hawlucha,max-raid,1,40,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101395,sword-shield,shield,1406,noctowl,max-raid,2,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101396,sword-shield,shield,1406,xatu,max-raid,3,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101397,sword-shield,shield,1406,pelipper,max-raid,4,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101398,sword-shield,shield,1406,xatu,max-raid,1,25,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101399,sword-shield,shield,1406,hawlucha,max-raid,2,25,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101400,sword-shield,shield,1406,pelipper,max-raid,3,20,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101401,sword-shield,shield,1406,corviknight,max-raid,4,15,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101402,sword-shield,shield,1406,noctowl,max-raid,5,10,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101403,sword-shield,shield,1406,delibird,max-raid,6,5,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101404,sword-shield,sword,1407,hoothoot,max-raid,1,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101405,sword-shield,sword,1407,pidove,max-raid,2,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101406,sword-shield,sword,1407,natu,max-raid,3,20,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101407,sword-shield,sword,1407,rufflet,max-raid,4,10,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101408,sword-shield,sword,1407,natu,max-raid,1,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101409,sword-shield,sword,1407,rufflet,max-raid,2,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101410,sword-shield,sword,1407,tranquill,max-raid,3,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101411,sword-shield,sword,1407,woobat,max-raid,4,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101412,sword-shield,sword,1407,tranquill,max-raid,1,40,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101413,sword-shield,sword,1407,noctowl,max-raid,2,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101414,sword-shield,sword,1407,unfezant,max-raid,3,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101415,sword-shield,sword,1407,swoobat,max-raid,4,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101416,sword-shield,sword,1407,unfezant,max-raid,1,35,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101417,sword-shield,sword,1407,noctowl,max-raid,2,25,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101418,sword-shield,sword,1407,swoobat,max-raid,3,25,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101419,sword-shield,sword,1407,xatu,max-raid,4,15,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101420,sword-shield,sword,1407,noctowl,max-raid,1,30,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101421,sword-shield,sword,1407,swoobat,max-raid,2,30,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101422,sword-shield,sword,1407,xatu,max-raid,3,20,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101423,sword-shield,sword,1407,braviary,max-raid,4,15,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101424,sword-shield,sword,1407,sigilyph,max-raid,5,5,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101425,sword-shield,shield,1407,hoothoot,max-raid,1,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101426,sword-shield,shield,1407,pidove,max-raid,2,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101427,sword-shield,shield,1407,natu,max-raid,3,20,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101428,sword-shield,shield,1407,vullaby,max-raid,4,10,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101429,sword-shield,shield,1407,natu,max-raid,1,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101430,sword-shield,shield,1407,vullaby,max-raid,2,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101431,sword-shield,shield,1407,tranquill,max-raid,3,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101432,sword-shield,shield,1407,woobat,max-raid,4,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101433,sword-shield,shield,1407,tranquill,max-raid,1,40,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101434,sword-shield,shield,1407,noctowl,max-raid,2,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101435,sword-shield,shield,1407,unfezant,max-raid,3,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101436,sword-shield,shield,1407,swoobat,max-raid,4,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101437,sword-shield,shield,1407,unfezant,max-raid,1,35,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101438,sword-shield,shield,1407,noctowl,max-raid,2,25,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101439,sword-shield,shield,1407,swoobat,max-raid,3,25,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101440,sword-shield,shield,1407,xatu,max-raid,4,15,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101441,sword-shield,shield,1407,noctowl,max-raid,1,30,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101442,sword-shield,shield,1407,swoobat,max-raid,2,30,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
